a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
304.00,594.00,135.00,572.00,28.00,25.26,28.27,29.82,56.00,9.04,111.29,26.37,120.00,21.84,16.12,21.75,11.00,42.97,144.20,50.27,11.00,23.96,8.58,10.07,54.41,25.13,89.66,13.46,0.00,19.26,21.52,16.77,108.19,58.50,160.78,24.37,43.00,8.82,1.36,4.77,6.32,4.17,31.40,1.43,34.00,321.81,321.50,328.00,11.00,590.74,590.56,341.00,12.00,145.84,145.50,211.00,10.00,592.97,592.69,394.00,9.00,32.83,32.62,80.00,7.00,0,휴식 (Relax)
352.00,605.00,151.00,605.00,33.00,34.13,6.09,6.04,32.00,15.24,134.68,40.47,144.00,21.84,16.12,21.75,11.00,42.97,144.20,50.27,11.00,23.50,19.53,1.47,45.97,35.83,89.29,11.57,11.00,29.67,28.50,6.27,100.66,62.50,164.91,18.07,54.00,8.20,3.71,5.97,9.22,6.28,29.94,3.69,31.00,323.39,323.00,344.00,11.00,590.74,590.56,308.00,11.00,146.52,146.19,211.00,10.00,593.67,593.38,416.00,10.00,32.63,32.44,80.00,7.00,0,휴식 (Relax)
328.00,594.00,145.00,616.00,39.00,54.13,33.13,32.02,45.25,31.49,109.36,13.15,112.00,44.37,46.11,12.35,22.00,20.36,111.33,36.56,22.00,27.85,13.40,11.70,39.12,42.91,82.12,15.16,22.00,38.98,39.48,7.27,109.20,51.52,169.20,21.01,43.00,13.61,4.89,2.73,10.82,9.09,33.32,11.69,23.00,325.32,325.00,320.00,10.00,592.75,592.62,264.00,10.00,145.81,145.50,196.00,10.00,594.38,594.06,416.00,9.00,33.17,32.94,84.00,7.00,0,휴식 (Relax)
320.00,583.00,140.00,583.00,31.00,46.51,19.04,27.51,32.98,52.25,110.95,15.41,88.00,11.99,24.74,26.38,39.66,13.11,93.95,37.53,55.00,23.83,11.81,10.25,43.42,41.34,77.17,17.37,27.00,33.02,33.08,6.52,102.93,49.22,179.55,25.07,32.00,11.65,3.23,1.50,9.22,8.61,35.26,13.56,21.00,323.78,323.50,304.00,10.00,590.66,590.56,253.00,11.00,146.11,145.81,185.00,9.00,593.70,593.38,438.00,11.00,33.04,32.81,89.00,8.00,0,휴식 (Relax)
328.00,594.00,140.00,583.00,33.00,44.75,15.87,19.65,25.30,52.84,117.59,21.25,80.00,11.99,24.74,26.38,39.66,13.11,93.95,37.53,55.00,34.48,21.59,4.89,49.68,30.47,68.74,22.33,38.00,38.85,44.71,27.92,122.09,31.64,160.04,29.90,54.00,8.71,4.30,4.32,11.40,11.53,32.76,11.51,24.00,324.28,324.00,304.00,11.00,590.66,590.56,253.00,11.00,145.42,145.12,169.00,8.00,592.32,592.00,405.00,10.00,32.85,32.62,88.00,8.00,0,휴식 (Relax)
312.00,561.00,156.00,605.00,33.00,44.75,15.87,19.65,25.30,52.84,117.59,21.25,80.00,11.99,46.34,26.38,24.60,13.11,114.45,37.53,77.00,14.37,9.42,24.74,36.24,26.06,71.14,35.02,59.00,22.67,11.71,36.80,111.20,11.22,154.42,60.35,87.00,8.71,4.30,4.32,11.40,11.53,32.76,11.51,24.00,324.28,324.00,312.00,12.00,589.33,589.19,264.00,11.00,146.73,146.44,185.00,9.00,594.36,594.06,416.00,9.00,32.85,32.62,86.00,8.00,0,휴식 (Relax)
336.00,605.00,135.00,572.00,28.00,33.44,2.94,31.28,40.79,41.08,126.96,28.71,64.00,11.99,46.34,26.38,24.60,13.11,114.45,37.53,77.00,14.37,9.42,24.74,36.24,26.06,71.14,35.02,59.00,28.22,21.01,26.80,100.44,22.19,161.87,71.28,98.00,7.57,6.84,3.64,9.22,10.17,34.57,12.24,27.00,325.29,325.00,328.00,12.00,589.33,589.19,286.00,11.00,146.73,146.44,179.00,9.00,593.70,593.38,405.00,11.00,32.68,32.44,83.00,8.00,0,휴식 (Relax)
328.00,572.00,156.00,616.00,39.00,33.44,2.94,31.28,40.79,41.08,126.96,28.71,64.00,22.58,49.09,16.51,31.11,3.28,118.52,33.80,88.00,17.27,3.63,28.76,33.84,23.16,65.37,34.73,53.00,38.35,27.11,30.11,98.62,20.10,150.87,61.82,87.00,7.57,6.84,3.64,9.22,10.17,34.57,12.24,27.00,325.29,325.00,312.00,11.00,588.65,588.50,319.00,12.00,146.32,146.06,173.00,9.00,592.97,592.69,373.00,11.00,32.68,32.44,81.00,8.00,0,휴식 (Relax)
296.00,594.00,140.00,583.00,24.00,41.36,5.10,33.97,48.66,33.12,133.29,30.05,72.00,14.76,54.53,17.97,24.60,7.80,115.07,29.16,99.00,16.64,7.13,24.28,29.15,26.92,63.13,37.11,48.00,6.62,42.28,3.46,66.91,51.48,129.79,51.17,55.00,8.82,6.28,2.33,10.63,9.49,36.15,14.09,29.00,324.83,324.50,312.00,11.00,589.34,589.19,319.00,12.00,146.62,146.38,184.00,10.00,594.88,594.69,363.00,10.00,32.58,32.31,86.00,8.00,0,휴식 (Relax)
361.00,605.00,145.00,605.00,33.00,18.44,21.38,9.17,50.92,35.37,158.07,49.89,97.00,14.76,54.53,17.97,24.60,7.80,115.07,29.16,99.00,19.21,9.80,25.34,27.66,22.73,61.56,33.18,53.00,7.33,53.25,14.39,66.00,47.04,128.55,48.64,66.00,11.64,4.29,4.90,12.81,7.32,35.85,11.10,26.00,326.50,326.06,345.00,11.00,589.34,589.19,308.00,11.00,146.92,146.69,167.00,9.00,595.58,595.38,363.00,10.00,32.38,32.12,90.00,8.00,0,휴식 (Relax)
320.00,583.00,151.00,627.00,36.00,16.97,35.58,17.20,66.22,19.43,148.76,33.98,81.00,14.76,54.53,17.97,24.60,7.80,115.07,29.16,99.00,11.13,14.63,14.40,17.09,27.50,52.21,22.99,64.00,18.21,61.02,20.81,77.00,39.30,137.05,54.91,55.00,6.67,9.19,3.97,16.40,2.89,39.36,6.89,21.00,327.46,327.06,354.00,11.00,589.34,589.19,319.00,11.00,146.18,146.00,156.00,9.00,596.29,596.06,352.00,9.00,32.71,32.44,93.00,8.00,0,휴식 (Relax)
320.00,572.00,145.00,561.00,31.00,12.76,32.46,10.24,72.01,21.54,152.85,18.99,65.00,17.97,55.06,29.16,45.35,14.76,106.05,7.80,121.00,11.13,14.63,14.40,17.09,27.50,52.21,22.99,64.00,7.09,63.49,34.69,80.08,19.31,158.90,75.05,33.00,6.67,9.19,3.97,16.40,2.89,39.36,6.89,21.00,326.46,326.06,346.00,11.00,587.98,587.81,330.00,11.00,146.18,146.00,162.00,10.00,594.97,594.69,407.00,10.00,32.71,32.44,96.00,9.00,0,휴식 (Relax)
320.00,594.00,135.00,583.00,33.00,14.60,38.73,18.16,79.20,13.64,145.79,24.88,73.00,17.97,55.06,29.16,45.35,14.76,106.05,7.80,121.00,2.90,22.59,21.90,26.68,30.60,47.22,13.84,74.00,17.61,73.35,44.34,90.71,19.87,152.24,64.07,44.00,6.67,9.19,3.97,16.40,2.89,39.36,6.89,21.00,325.96,325.56,330.00,10.00,587.98,587.81,330.00,11.00,145.58,145.38,172.00,10.00,594.29,594.00,418.00,9.00,32.71,32.44,96.00,9.00,0,휴식 (Relax)
320.00,594.00,156.00,627.00,36.00,15.80,30.90,15.94,82.86,14.44,138.13,29.86,81.00,27.63,33.98,51.07,66.91,32.88,85.53,29.53,99.00,12.98,22.19,14.47,26.48,24.95,52.06,11.47,85.00,27.02,35.68,63.85,110.00,31.98,165.18,30.77,88.00,7.30,7.35,3.39,13.93,4.75,39.87,6.98,26.00,326.44,326.06,306.00,9.00,589.34,589.19,297.00,10.00,146.29,146.06,193.00,11.00,597.09,596.75,451.00,11.00,33.02,32.75,96.00,9.00,0,휴식 (Relax)
320.00,605.00,125.00,561.00,31.00,11.95,41.62,6.94,69.40,30.44,131.44,38.87,97.00,27.63,33.98,51.07,66.91,32.88,85.53,29.53,99.00,7.83,12.10,15.53,7.81,5.01,71.66,28.36,105.00,9.72,48.07,36.09,85.91,45.21,196.44,43.39,121.00,9.79,5.45,3.23,16.76,2.78,37.47,7.62,23.00,325.44,325.06,306.00,9.00,589.34,589.19,275.00,9.00,145.14,144.81,207.00,11.00,595.09,594.69,495.00,11.00,33.19,32.94,90.00,9.00,0,휴식 (Relax)
328.00,583.00,151.00,605.00,39.00,14.43,43.19,4.67,74.41,28.32,128.47,36.60,89.00,38.61,39.33,44.63,56.09,30.20,81.74,37.60,88.00,18.83,10.07,15.04,17.09,14.31,63.01,17.40,94.00,20.32,48.76,41.57,94.63,50.45,186.79,33.50,110.00,9.79,5.45,3.23,16.76,2.78,37.47,7.62,23.00,324.93,324.56,282.00,9.00,590.01,589.88,275.00,9.00,144.39,144.12,206.00,11.00,594.38,594.00,495.00,11.00,33.19,32.94,87.00,9.00,0,휴식 (Relax)
304.00,572.00,145.00,583.00,28.00,14.43,43.19,4.67,74.41,28.32,128.47,36.60,89.00,21.07,17.89,66.49,64.14,11.62,94.21,52.38,66.00,10.41,16.92,23.50,16.49,18.19,63.13,9.81,84.00,9.83,55.79,31.02,88.68,61.27,184.16,22.63,99.00,9.79,5.45,3.23,16.76,2.78,37.47,7.62,23.00,324.93,324.56,258.00,9.00,588.65,588.50,275.00,9.00,145.00,144.75,196.00,10.00,595.05,594.69,484.00,11.00,33.19,32.94,93.00,9.00,0,휴식 (Relax)
352.00,605.00,145.00,605.00,36.00,14.43,43.19,4.67,74.41,28.32,128.47,36.60,89.00,21.07,17.89,66.49,64.14,11.62,94.21,52.38,66.00,13.83,11.13,19.51,10.77,16.15,67.85,10.54,78.00,9.83,55.79,31.02,88.68,61.27,184.16,22.63,99.00,12.27,5.40,4.34,16.12,4.16,37.24,4.62,26.00,324.93,324.56,282.00,10.00,588.65,588.50,297.00,10.00,144.61,144.38,190.00,10.00,595.05,594.69,495.00,12.00,33.39,33.12,95.00,8.00,0,휴식 (Relax)
328.00,605.00,145.00,616.00,36.00,14.43,43.19,4.67,74.41,28.32,128.47,36.60,89.00,22.43,23.89,75.28,70.43,17.34,86.11,52.21,77.00,13.83,11.13,19.51,10.77,16.15,67.85,10.54,78.00,9.83,55.79,31.02,88.68,61.27,184.16,22.63,99.00,10.72,3.17,1.82,13.15,6.98,35.10,2.26,29.00,324.93,324.56,298.00,9.00,589.35,589.19,286.00,9.00,144.61,144.38,185.00,9.00,595.05,594.69,473.00,11.00,33.17,32.94,87.00,9.00,0,휴식 (Relax)
312.00,572.00,145.00,572.00,28.00,9.01,41.62,12.26,79.91,20.42,131.44,44.49,81.00,25.17,26.30,66.33,79.32,17.28,86.81,58.14,88.00,14.64,10.62,14.61,6.40,19.45,65.00,6.15,83.00,14.38,56.71,23.94,98.39,52.27,193.49,18.98,88.00,11.02,0.71,4.22,13.04,7.23,38.10,4.05,26.00,324.44,324.06,306.00,9.00,588.68,588.50,308.00,9.00,144.92,144.69,185.00,9.00,594.38,594.00,517.00,12.00,33.01,32.75,93.00,10.00,0,휴식 (Relax)
328.00,594.00,140.00,583.00,28.00,9.01,41.62,12.26,79.91,20.42,131.44,44.49,81.00,25.17,26.30,66.33,79.32,17.28,86.81,58.14,88.00,14.64,10.62,14.61,6.40,19.45,65.00,6.15,83.00,14.38,56.71,23.94,98.39,52.27,193.49,18.98,88.00,14.55,4.46,8.50,18.03,2.31,34.67,4.32,31.00,324.44,324.06,306.00,9.00,588.68,588.50,297.00,9.00,144.92,144.69,174.00,9.00,594.38,594.00,506.00,11.00,32.72,32.44,93.00,10.00,0,휴식 (Relax)
328.00,583.00,168.00,627.00,36.00,24.69,25.76,25.00,92.01,17.44,116.94,33.00,97.00,8.02,11.16,44.56,98.39,38.23,65.05,36.46,66.00,25.98,2.02,25.58,17.46,7.47,75.35,5.93,95.00,25.87,35.29,6.07,118.47,30.51,205.70,17.29,110.00,11.68,3.45,8.94,18.44,2.29,35.04,7.10,34.00,325.42,325.06,282.00,8.00,590.01,589.88,264.00,9.00,145.76,145.44,181.00,9.00,595.81,595.38,517.00,11.00,32.91,32.62,96.00,10.00,0,휴식 (Relax)
320.00,594.00,130.00,572.00,31.00,10.24,39.89,17.34,83.24,10.80,112.90,32.89,113.00,17.03,10.19,51.32,93.98,41.71,59.38,25.70,55.00,21.04,5.34,22.67,19.24,6.77,80.15,10.83,100.00,25.87,35.29,6.07,118.47,30.51,205.70,17.29,110.00,8.69,6.02,11.93,21.38,1.08,32.65,4.13,31.00,324.41,324.06,282.00,9.00,589.32,589.19,242.00,9.00,145.47,145.12,198.00,9.00,595.81,595.38,528.00,11.00,33.08,32.81,90.00,10.00,0,휴식 (Relax)
328.00,594.00,145.00,605.00,36.00,10.24,39.89,17.34,83.24,10.80,112.90,32.89,113.00,4.97,27.01,63.68,73.79,31.66,69.54,15.55,33.00,13.21,16.05,30.58,29.41,4.47,75.42,5.84,89.00,15.23,33.79,6.84,128.75,26.06,196.95,22.23,99.00,11.44,3.44,10.96,22.14,4.00,29.67,2.26,28.00,324.41,324.06,258.00,9.00,590.67,590.56,220.00,8.00,144.76,144.44,197.00,9.00,595.10,594.69,528.00,11.00,32.87,32.62,80.00,10.00,0,휴식 (Relax)
312.00,583.00,145.00,594.00,31.00,19.64,48.22,10.91,76.84,25.70,97.23,20.95,97.00,6.64,17.55,53.51,79.32,21.02,80.42,22.87,22.00,14.76,13.59,26.43,31.30,7.14,77.53,9.82,84.00,24.55,42.14,7.01,125.42,15.31,195.95,32.40,88.00,7.90,7.97,6.49,15.65,8.94,25.97,7.72,21.00,325.35,325.06,209.00,9.00,589.99,589.88,220.00,9.00,145.07,144.75,192.00,8.00,595.78,595.38,517.00,11.00,33.23,33.06,76.00,10.00,0,휴식 (Relax)
328.00,616.00,140.00,583.00,36.00,26.64,15.63,22.35,46.65,44.91,71.64,18.93,64.00,4.47,21.69,54.26,88.68,16.15,89.44,33.63,11.00,15.16,12.40,25.66,26.93,7.52,82.29,14.81,79.00,18.69,20.77,16.36,104.36,17.30,211.14,54.37,66.00,9.03,9.41,3.50,17.20,9.58,25.13,4.75,24.00,323.16,323.00,184.00,9.00,590.70,590.56,231.00,9.00,144.76,144.44,191.00,9.00,594.41,594.00,506.00,10.00,33.43,33.25,78.00,11.00,0,휴식 (Relax)
320.00,594.00,151.00,605.00,36.00,26.64,15.63,22.35,46.65,44.91,71.64,18.93,64.00,15.39,22.81,45.33,94.63,9.02,87.79,23.04,22.00,15.16,12.40,25.66,26.93,7.52,82.29,14.81,79.00,36.72,22.91,34.14,99.61,9.27,189.14,35.66,88.00,9.03,9.41,3.50,17.20,9.58,25.13,4.75,24.00,323.16,323.00,192.00,10.00,591.38,591.25,242.00,9.00,144.76,144.44,196.00,10.00,592.98,592.62,462.00,11.00,33.43,33.25,73.00,10.00,0,휴식 (Relax)
312.00,561.00,151.00,583.00,28.00,34.57,15.48,17.02,53.67,37.07,77.67,21.65,56.00,7.35,29.23,55.30,103.77,2.19,95.23,16.46,33.00,10.47,18.39,29.98,22.02,13.30,80.72,11.09,85.00,14.73,4.04,40.80,77.78,30.91,174.57,32.16,110.00,6.15,11.94,2.90,19.10,8.81,28.06,6.94,21.00,322.67,322.50,200.00,10.00,590.73,590.56,253.00,9.00,145.14,144.81,186.00,9.00,594.31,594.00,462.00,11.00,33.26,33.06,79.00,11.00,0,휴식 (Relax)
336.00,616.00,140.00,583.00,31.00,21.99,8.46,32.90,48.66,30.72,93.60,28.60,40.00,23.20,7.23,59.52,93.98,22.11,117.23,27.48,55.00,6.33,22.12,28.89,25.50,13.30,78.20,12.51,80.00,14.73,4.04,40.80,77.78,30.91,174.57,32.16,110.00,4.15,13.87,1.87,20.62,7.11,27.01,6.06,23.00,323.69,323.50,224.00,11.00,592.13,591.94,308.00,10.00,145.44,145.12,176.00,7.00,594.31,594.00,418.00,10.00,33.14,32.94,79.00,11.00,0,휴식 (Relax)
328.00,572.00,162.00,627.00,39.00,20.98,8.72,36.11,56.57,24.38,88.66,27.09,48.00,15.86,27.59,37.52,73.79,35.42,133.69,49.10,77.00,2.46,23.67,23.13,29.83,7.52,83.97,13.35,86.00,14.73,4.04,40.80,77.78,30.91,174.57,32.16,110.00,6.98,12.60,4.82,22.63,4.82,27.95,6.98,26.00,324.19,324.00,232.00,11.00,590.78,590.56,341.00,11.00,145.85,145.50,167.00,7.00,594.31,594.00,396.00,10.00,33.35,33.12,82.00,11.00,0,휴식 (Relax)
312.00,605.00,120.00,561.00,26.00,18.90,13.33,41.50,56.00,17.42,90.24,30.74,56.00,15.86,27.59,37.52,73.79,35.42,133.69,49.10,77.00,6.24,26.02,26.68,33.24,5.47,88.34,17.19,91.00,14.73,4.04,40.80,77.78,30.91,174.57,32.16,110.00,4.28,11.33,5.03,19.42,8.44,32.58,11.36,31.00,323.70,323.50,240.00,11.00,590.78,590.56,352.00,11.00,145.59,145.19,183.00,7.00,594.31,594.00,418.00,10.00,33.08,32.81,87.00,11.00,0,휴식 (Relax)
336.00,572.00,156.00,605.00,39.00,23.54,5.43,34.36,48.00,20.75,97.17,37.67,64.00,26.06,27.74,45.82,83.77,24.58,127.16,58.25,88.00,1.24,21.16,28.65,30.00,10.24,89.91,22.11,96.00,14.73,4.04,40.80,77.78,30.91,174.57,32.16,110.00,4.28,11.33,5.03,19.42,8.44,32.58,11.36,31.00,324.21,324.00,240.00,11.00,590.10,589.88,374.00,12.00,145.91,145.50,213.00,7.00,594.31,594.00,440.00,10.00,33.08,32.81,89.00,11.00,0,휴식 (Relax)
304.00,583.00,151.00,616.00,31.00,23.54,5.43,34.36,48.00,20.75,97.17,37.67,64.00,15.15,34.94,36.85,80.08,20.47,116.37,65.46,99.00,4.91,16.25,34.63,34.99,8.37,92.63,16.33,90.00,40.54,36.30,57.05,80.08,9.61,181.12,18.27,77.00,3.41,14.32,5.27,17.89,9.65,31.67,8.69,28.00,324.21,324.00,224.00,11.00,590.78,590.56,352.00,11.00,146.29,145.88,218.00,7.00,596.38,596.06,429.00,10.00,33.25,33.00,89.00,11.00,0,휴식 (Relax)
352.00,616.00,140.00,605.00,33.00,23.54,5.43,34.36,48.00,20.75,97.17,37.67,64.00,8.26,45.93,41.53,90.71,12.36,125.69,62.15,88.00,1.40,17.34,33.42,32.70,13.15,97.43,12.96,85.00,40.54,36.30,57.05,80.08,9.61,181.12,18.27,77.00,5.12,12.48,2.27,15.26,12.62,33.26,7.30,25.00,324.21,324.00,248.00,12.00,591.49,591.25,385.00,12.00,145.99,145.56,229.00,8.00,596.38,596.06,429.00,10.00,33.06,32.81,91.00,11.00,0,휴식 (Relax)
328.00,605.00,145.00,616.00,39.00,23.54,5.43,34.36,48.00,20.75,97.17,37.67,64.00,8.26,45.93,41.53,90.71,12.36,125.69,62.15,88.00,1.40,17.34,33.42,32.70,13.15,97.43,12.96,85.00,40.54,36.30,57.05,80.08,9.61,181.12,18.27,77.00,2.43,12.20,4.47,17.03,13.71,36.21,8.14,22.00,324.21,324.00,256.00,11.00,591.49,591.25,363.00,11.00,145.99,145.56,234.00,8.00,596.38,596.06,396.00,9.00,33.27,33.00,89.00,10.00,0,휴식 (Relax)
320.00,572.00,151.00,572.00,28.00,29.83,13.33,31.19,40.00,14.93,90.24,41.89,72.00,8.26,45.93,41.53,90.71,12.36,125.69,62.15,88.00,4.88,23.05,28.73,30.81,17.05,95.99,13.26,91.00,40.54,36.30,57.05,80.08,9.61,181.12,18.27,77.00,2.43,12.20,4.47,17.03,13.71,36.21,8.14,22.00,324.70,324.50,248.00,11.00,591.49,591.25,374.00,11.00,146.37,145.94,235.00,9.00,596.38,596.06,429.00,10.00,33.27,33.00,100.00,11.00,0,휴식 (Relax)
336.00,605.00,135.00,605.00,33.00,34.97,19.39,23.25,40.79,12.86,98.02,40.69,64.00,18.37,38.56,33.16,88.68,7.19,136.38,53.55,99.00,2.69,18.86,27.46,25.96,21.65,98.79,13.64,96.00,52.30,14.43,44.43,88.68,31.17,176.10,39.74,55.00,2.60,7.20,1.55,14.32,9.08,37.39,12.98,17.00,325.21,325.00,264.00,12.00,592.18,591.94,396.00,11.00,146.08,145.62,223.00,9.00,597.75,597.44,418.00,10.00,33.55,33.31,97.00,11.00,0,휴식 (Relax)
320.00,583.00,156.00,627.00,36.00,32.72,19.27,28.14,32.98,6.47,102.51,43.99,56.00,18.37,38.56,33.16,88.68,7.19,136.38,53.55,99.00,13.90,20.90,15.98,25.50,24.37,86.99,19.32,84.00,52.30,14.43,44.43,88.68,31.17,176.10,39.74,55.00,2.60,7.20,1.55,14.32,9.08,37.39,12.98,17.00,324.71,324.50,272.00,12.00,592.18,591.94,407.00,11.00,145.24,144.88,206.00,11.00,597.75,597.44,385.00,9.00,33.55,33.31,95.00,10.00,0,휴식 (Relax)
312.00,605.00,130.00,561.00,28.00,35.36,26.30,26.08,35.78,14.39,104.06,38.03,64.00,28.44,30.39,34.70,90.71,6.90,139.30,42.56,110.00,13.90,20.90,15.98,25.50,24.37,86.99,19.32,84.00,53.78,19.57,34.39,94.63,39.00,186.95,34.36,66.00,1.91,7.92,4.50,13.34,6.28,40.26,10.61,20.00,324.22,324.00,272.00,11.00,592.88,592.62,429.00,12.00,145.24,144.88,217.00,11.00,597.10,596.75,418.00,9.00,33.39,33.12,98.00,10.00,0,휴식 (Relax)
336.00,594.00,151.00,605.00,33.00,29.90,19.04,33.84,28.84,18.38,110.95,30.84,72.00,28.44,30.39,34.70,90.71,6.90,139.30,42.56,110.00,9.76,15.77,14.75,27.31,23.27,88.34,13.32,90.00,53.78,19.57,34.39,94.63,39.00,186.95,34.36,66.00,4.68,7.44,6.09,16.28,8.75,37.66,12.18,17.00,324.73,324.50,280.00,11.00,592.88,592.62,429.00,11.00,145.62,145.25,238.00,11.00,597.10,596.75,451.00,9.00,33.19,32.94,98.00,10.00,0,휴식 (Relax)
320.00,583.00,145.00,616.00,36.00,23.29,18.57,38.95,33.94,23.04,103.26,38.80,64.00,28.44,30.39,34.70,90.71,6.90,139.30,42.56,110.00,9.76,15.77,14.75,27.31,23.27,88.34,13.32,90.00,36.84,38.63,14.94,108.89,46.87,191.69,32.61,44.00,0.78,11.45,9.24,16.12,9.61,36.78,14.34,12.00,325.22,325.00,280.00,11.00,592.88,592.62,407.00,11.00,145.62,145.25,239.00,12.00,598.49,598.12,451.00,9.00,33.51,33.25,96.00,8.00,0,휴식 (Relax)
336.00,605.00,145.00,594.00,31.00,15.82,25.48,36.56,40.00,15.88,107.29,31.25,72.00,29.83,19.42,42.57,80.08,4.85,129.63,40.38,121.00,11.93,19.17,11.80,25.71,27.21,83.51,10.48,95.00,27.50,48.85,6.60,116.93,36.17,182.18,35.78,55.00,4.42,6.81,5.51,11.18,7.25,40.10,16.17,7.00,325.73,325.50,288.00,11.00,592.17,591.94,407.00,12.00,145.93,145.56,228.00,11.00,599.17,598.81,451.00,9.00,33.19,32.94,101.00,10.00,0,휴식 (Relax)
320.00,605.00,130.00,594.00,39.00,15.82,25.48,36.56,40.00,15.88,107.29,31.25,72.00,24.19,27.74,33.34,83.77,11.84,127.16,45.11,132.00,12.29,2.22,16.03,46.39,30.68,65.99,23.21,116.00,38.23,45.17,8.02,124.45,36.46,171.52,44.56,66.00,2.30,8.17,4.55,11.05,4.34,43.10,16.83,4.00,325.73,325.50,296.00,12.00,592.87,592.62,374.00,11.00,144.66,144.25,243.00,11.00,598.48,598.12,429.00,8.00,33.40,33.12,101.00,9.00,0,휴식 (Relax)
304.00,561.00,156.00,583.00,26.00,23.52,23.21,41.52,46.65,8.26,114.15,35.20,64.00,24.19,27.74,33.34,83.77,11.84,127.16,45.11,132.00,10.00,2.87,17.72,47.30,27.91,65.59,28.19,121.00,38.23,45.17,8.02,124.45,36.46,171.52,44.56,66.00,3.05,8.68,6.45,13.04,3.40,44.55,16.78,2.00,325.26,325.00,288.00,11.00,592.87,592.62,363.00,11.00,144.99,144.56,258.00,11.00,598.48,598.12,440.00,8.00,33.30,33.00,111.00,9.00,0,휴식 (Relax)
344.00,605.00,140.00,594.00,33.00,17.62,19.37,45.45,51.22,5.93,121.89,37.80,56.00,34.49,34.94,22.47,88.68,22.47,116.37,34.49,121.00,10.00,2.87,17.72,47.30,27.91,65.59,28.19,121.00,29.79,34.55,18.97,132.46,31.50,169.03,33.90,55.00,3.07,6.90,5.48,13.04,5.14,44.68,16.19,0.00,325.78,325.50,320.00,12.00,592.16,591.94,363.00,11.00,144.99,144.56,252.00,11.00,599.15,598.81,407.00,7.00,33.42,33.12,110.00,9.00,0,휴식 (Relax)
336.00,583.00,156.00,627.00,42.00,17.11,12.70,53.32,57.69,2.11,117.98,38.32,64.00,23.56,23.96,29.95,98.39,29.95,107.36,23.56,110.00,8.72,6.21,16.91,49.04,30.08,59.59,24.03,115.00,29.79,34.55,18.97,132.46,31.50,169.03,33.90,55.00,5.55,4.07,7.95,16.03,3.66,46.66,18.13,3.00,326.29,326.00,312.00,11.00,592.83,592.62,352.00,11.00,144.58,144.19,226.00,11.00,599.15,598.81,374.00,7.00,33.65,33.31,106.00,9.00,0,휴식 (Relax)
312.00,594.00,135.00,561.00,31.00,17.11,12.70,53.32,57.69,2.11,117.98,38.32,64.00,33.51,32.21,34.69,93.98,28.86,106.32,15.12,99.00,19.31,9.29,5.91,35.36,23.22,49.53,24.43,100.00,29.79,34.55,18.97,132.46,31.50,169.03,33.90,55.00,10.55,5.27,12.23,16.49,2.79,41.67,13.69,2.00,326.29,326.00,312.00,11.00,592.13,591.94,330.00,11.00,145.40,145.12,211.00,11.00,599.15,598.81,396.00,7.00,33.91,33.62,104.00,9.00,0,휴식 (Relax)
336.00,583.00,145.00,583.00,31.00,17.11,12.70,53.32,57.69,2.11,117.98,38.32,64.00,26.60,32.07,24.01,83.77,19.78,114.05,16.14,88.00,8.35,6.02,16.79,31.58,12.59,52.40,32.83,89.00,29.05,31.12,40.41,147.99,37.03,157.88,38.42,33.00,4.29,2.73,14.84,24.33,7.35,36.17,5.94,10.00,326.29,326.00,304.00,11.00,592.80,592.62,330.00,12.00,144.69,144.44,216.00,12.00,597.79,597.44,407.00,7.00,33.39,33.12,96.00,8.00,0,휴식 (Relax)
320.00,605.00,145.00,616.00,39.00,32.90,20.87,40.69,67.88,17.82,102.82,22.99,48.00,32.16,51.55,30.91,77.78,40.80,92.06,14.73,110.00,2.99,11.94,20.27,25.71,17.23,46.98,26.97,95.00,29.05,31.12,40.41,147.99,37.03,157.88,38.42,33.00,9.24,6.50,7.21,24.33,11.06,37.87,2.06,18.00,327.24,327.00,272.00,11.00,594.18,594.00,319.00,9.00,144.31,144.06,205.00,11.00,597.79,597.44,429.00,8.00,33.91,33.62,102.00,9.00,0,휴식 (Relax)
328.00,572.00,151.00,583.00,28.00,11.82,4.30,38.79,53.67,34.21,95.23,1.08,24.00,24.17,20.92,16.99,34.79,65.33,69.90,51.02,154.00,12.40,7.65,26.82,25.50,18.78,36.68,16.19,106.00,28.12,10.39,26.14,132.46,16.36,177.75,59.85,11.00,7.15,3.04,8.56,19.42,10.54,42.39,6.96,23.00,325.68,325.50,256.00,12.00,591.42,591.25,341.00,13.00,145.00,144.75,206.00,10.00,596.42,596.06,451.00,9.00,33.63,33.31,107.00,9.00,0,휴식 (Relax)
