a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
-1.50,4.81,-3.38,0.00,-4.75,11.80,13.86,27.91,40.00,9.28,13.86,42.56,56.00,62.20,47.95,58.07,24.60,36.97,47.95,39.44,11.00,8.78,2.87,37.88,15.03,26.88,12.80,11.58,16.00,18.16,26.94,23.74,22.00,46.89,26.94,41.81,44.00,19.87,10.10,7.44,10.77,9.06,10.10,4.47,24.00,7.05,5.88,144.00,9.00,7.00,5.00,10.98,9.54,176.00,6.00,7.00,12.00,4.75,4.20,88.00,8.00,6.00,4.00,7.78,5.50,154.00,4.00,6.00,10.00,3.01,2.22,53.00,6.00,8.00,0.00,0,휴식 (Relax)
7.00,4.81,-3.38,0.00,3.06,7.85,11.31,28.75,32.00,16.50,11.31,37.41,48.00,62.20,47.95,58.07,24.60,36.97,47.95,39.44,11.00,8.78,2.87,37.88,15.03,26.88,12.80,11.58,16.00,18.16,26.94,23.74,22.00,46.89,26.94,41.81,44.00,18.23,13.09,6.58,10.05,9.19,9.30,7.46,27.00,6.24,5.25,128.00,9.00,7.00,4.00,10.98,9.54,165.00,5.00,7.00,11.00,4.75,4.20,82.00,7.00,6.00,4.00,7.78,5.50,154.00,4.00,6.00,10.00,3.11,2.34,61.00,7.00,9.00,0.00,0,휴식 (Relax)
-9.00,-6.19,-3.00,-20.62,-6.50,7.85,11.31,28.75,32.00,16.50,11.31,37.41,48.00,62.20,47.95,58.07,24.60,36.97,47.95,39.44,11.00,6.50,7.26,35.19,21.02,20.94,13.83,16.29,22.00,25.37,22.92,27.81,44.00,24.90,43.53,52.94,66.00,20.27,9.93,3.19,3.16,16.13,5.79,14.11,34.00,6.24,5.25,136.00,10.00,8.00,5.00,10.98,9.54,176.00,6.00,7.00,12.00,4.77,4.25,77.00,7.00,5.00,4.00,9.43,7.39,165.00,9.00,5.00,10.00,3.54,2.88,68.00,8.00,9.00,1.00,0,휴식 (Relax)
-1.00,-37.12,19.25,12.38,6.31,7.85,11.31,28.75,32.00,16.50,11.31,37.41,48.00,65.40,41.51,80.88,56.09,65.62,26.39,72.13,44.00,11.15,11.40,47.19,23.71,21.67,25.34,28.21,34.00,25.37,22.92,27.81,44.00,24.90,43.53,52.94,66.00,20.27,8.56,5.75,5.00,17.75,4.09,16.64,37.00,6.24,5.25,144.00,10.00,9.00,5.00,14.49,11.86,187.00,5.00,6.00,12.00,6.57,5.00,89.00,7.00,4.00,4.00,9.43,7.39,176.00,9.00,5.00,10.00,3.79,3.02,76.00,8.00,9.00,2.00,0,휴식 (Relax)
-1.00,7.56,1.88,0.69,-6.38,7.85,11.31,28.75,32.00,16.50,11.31,37.41,48.00,65.90,50.99,78.84,55.00,58.51,23.37,62.67,33.00,15.40,17.35,49.80,29.15,15.68,20.56,22.56,28.00,27.54,12.75,38.68,55.00,18.43,39.13,41.97,55.00,18.56,13.22,4.19,8.94,15.81,2.27,20.10,42.00,6.24,5.25,136.00,9.00,9.00,5.00,13.87,11.26,220.00,6.00,7.00,12.00,6.52,4.86,100.00,6.00,4.00,5.00,9.09,6.53,165.00,8.00,5.00,10.00,4.11,3.41,87.00,9.00,10.00,3.00,0,휴식 (Relax)
30.44,17.88,1.88,1.38,0.62,32.81,27.44,53.35,57.00,25.19,27.44,22.43,73.00,69.58,40.65,89.48,66.00,64.90,16.84,57.18,22.00,15.40,17.35,49.80,29.15,15.68,20.56,22.56,28.00,21.17,18.83,37.37,56.09,7.43,45.45,31.68,44.00,18.56,13.22,4.19,8.94,15.81,2.27,20.10,42.00,9.87,7.20,169.00,10.00,9.00,6.00,14.49,11.86,231.00,6.00,7.00,13.00,6.52,4.86,89.00,5.00,3.00,4.00,8.59,6.19,143.00,7.00,4.00,9.00,4.11,3.41,94.00,10.00,11.00,3.00,0,휴식 (Relax)
-2.06,-3.44,-4.44,-19.94,-1.25,25.71,20.15,51.86,57.56,24.25,31.17,18.81,81.00,62.08,46.00,83.44,66.91,75.48,7.89,57.71,11.00,16.90,17.56,45.02,24.60,19.34,24.20,21.12,23.00,15.21,22.47,47.81,66.91,15.32,34.49,40.06,55.00,16.90,13.93,5.51,7.21,14.90,1.35,20.35,44.00,9.79,6.84,186.00,10.00,9.00,6.00,14.40,11.69,242.00,6.00,7.00,13.00,6.18,4.51,90.00,6.00,3.00,4.00,9.70,7.22,154.00,7.00,4.00,9.00,4.12,3.47,90.00,10.00,11.00,3.00,0,휴식 (Relax)
-10.06,-3.44,1.19,12.38,6.75,25.71,20.15,51.86,57.56,24.25,31.17,18.81,81.00,62.08,46.00,83.44,66.91,75.48,7.89,57.71,11.00,18.25,15.01,44.92,27.80,14.45,18.24,20.70,29.00,23.74,26.94,41.81,69.57,18.16,26.94,46.89,66.00,16.90,13.93,5.51,7.21,14.90,1.35,20.35,44.00,9.79,6.84,186.00,10.00,9.00,6.00,14.40,11.69,231.00,5.00,7.00,12.00,6.09,4.23,85.00,6.00,3.00,3.00,10.20,7.56,176.00,8.00,5.00,9.00,4.12,3.47,92.00,11.00,11.00,3.00,0,휴식 (Relax)
-2.06,17.88,-4.12,-8.25,0.75,25.71,20.15,51.86,57.56,24.25,31.17,18.81,81.00,73.04,55.34,72.86,69.57,85.15,18.03,49.34,22.00,21.32,25.15,34.75,20.25,20.85,14.54,20.17,40.00,3.38,6.44,32.18,49.19,18.92,37.56,58.61,88.00,16.90,13.93,5.51,7.21,14.90,1.35,20.35,44.00,9.79,6.84,186.00,9.00,9.00,6.00,15.00,12.38,242.00,6.00,6.00,12.00,5.97,4.23,86.00,7.00,4.00,3.00,9.92,7.91,198.00,9.00,6.00,10.00,4.12,3.47,95.00,11.00,12.00,3.00,0,휴식 (Relax)
-1.56,7.56,-8.44,-17.19,-0.94,28.07,27.92,50.23,49.65,22.80,39.07,26.78,73.00,62.65,44.89,74.71,59.24,93.75,25.43,39.35,33.00,30.88,35.26,27.55,30.08,12.07,10.32,24.53,29.00,30.50,26.56,7.54,70.43,45.41,4.56,56.94,55.00,12.92,9.41,5.48,10.82,15.63,6.13,24.71,39.00,9.68,6.34,178.00,8.00,9.00,6.00,14.40,11.69,242.00,6.00,6.00,12.00,6.33,4.69,80.00,6.00,3.00,2.00,10.27,8.77,187.00,8.00,5.00,10.00,4.01,3.31,97.00,11.00,12.00,3.00,0,휴식 (Relax)
-1.56,-13.06,1.88,4.12,4.06,28.07,27.92,50.23,49.65,22.80,39.07,26.78,73.00,49.00,40.91,58.48,70.43,101.33,31.44,61.29,11.00,19.89,32.08,23.12,28.00,19.81,8.88,34.38,18.00,21.24,20.33,17.70,64.14,53.61,8.42,64.07,44.00,12.92,9.41,5.48,10.82,15.63,6.13,24.71,39.00,9.68,6.34,178.00,8.00,9.00,6.00,14.66,11.95,253.00,7.00,5.00,12.00,5.97,4.23,86.00,7.00,4.00,3.00,10.20,8.42,198.00,8.00,6.00,10.00,4.01,3.31,97.00,11.00,13.00,3.00,0,휴식 (Relax)
-9.06,-11.00,6.19,14.44,3.75,35.69,30.56,45.78,57.56,18.13,38.73,33.25,65.00,55.99,69.40,29.03,98.39,68.42,4.93,31.95,44.00,10.26,39.73,12.48,39.00,12.51,15.97,23.38,29.00,18.89,26.56,25.83,73.79,57.49,4.56,54.14,55.00,13.97,8.07,6.15,15.23,14.04,8.42,20.05,44.00,9.95,6.59,178.00,8.00,8.00,6.00,14.02,11.00,220.00,3.00,5.00,11.00,6.09,4.23,85.00,6.00,4.00,3.00,10.80,8.85,209.00,8.00,6.00,11.00,4.12,3.47,94.00,11.00,12.00,3.00,0,휴식 (Relax)
5.94,19.94,-4.44,24.06,3.25,19.91,38.73,38.15,61.85,31.14,30.56,44.53,49.00,36.19,40.91,37.23,116.93,66.63,31.44,33.06,77.00,13.98,33.76,17.12,39.46,17.17,21.86,18.02,35.00,34.74,48.56,30.63,85.91,35.55,17.44,76.07,33.00,16.08,6.31,14.10,14.14,8.35,0.45,26.25,36.00,9.79,6.84,178.00,8.00,8.00,6.00,14.66,11.95,253.00,7.00,5.00,12.00,6.18,4.51,96.00,7.00,5.00,4.00,12.43,9.71,209.00,7.00,5.00,11.00,4.05,3.31,89.00,10.00,11.00,3.00,0,휴식 (Relax)
5.94,38.50,-8.75,1.38,3.06,19.91,38.73,38.15,61.85,31.14,30.56,44.53,49.00,41.86,65.91,51.23,162.41,16.73,44.14,33.94,22.00,21.27,28.17,18.69,50.36,10.35,17.84,26.13,24.00,45.68,56.87,26.23,77.78,40.18,12.41,65.75,44.00,16.72,5.86,15.31,11.18,11.34,3.42,24.68,39.00,9.79,6.84,162.00,7.00,7.00,5.00,17.39,13.75,264.00,7.00,4.00,12.00,6.57,5.00,101.00,7.00,5.00,4.00,12.22,8.94,220.00,6.00,6.00,11.00,4.13,3.45,84.00,9.00,10.00,3.00,0,휴식 (Relax)
4.94,15.12,2.25,-8.94,-4.94,17.64,51.80,34.12,57.56,29.98,16.20,49.30,33.00,55.26,87.79,48.98,153.21,38.38,22.81,28.60,44.00,21.27,28.17,18.69,50.36,10.35,17.84,26.13,24.00,35.34,56.43,37.13,85.91,35.00,21.12,58.38,55.00,16.72,5.86,15.31,11.18,11.34,3.42,24.68,39.00,9.52,6.83,146.00,6.00,6.00,4.00,17.77,14.27,275.00,7.00,4.00,12.00,6.57,5.00,112.00,8.00,6.00,5.00,12.43,9.71,231.00,7.00,6.00,12.00,4.13,3.45,87.00,9.00,9.00,3.00,0,휴식 (Relax)
-2.56,-7.56,-3.38,2.06,0.06,13.91,50.29,27.03,65.49,23.73,17.00,50.48,25.00,60.70,95.23,39.77,143.00,36.94,29.23,25.11,33.00,22.98,33.83,13.19,44.41,15.90,23.82,27.95,18.00,35.34,56.43,37.13,85.91,35.00,21.12,58.38,55.00,16.72,5.86,15.31,11.18,11.34,3.42,24.68,39.00,9.46,6.52,146.00,6.00,5.00,4.00,17.27,13.49,275.00,7.00,4.00,12.00,6.60,5.05,112.00,8.00,7.00,5.00,12.43,9.71,242.00,8.00,7.00,13.00,4.13,3.45,87.00,9.00,9.00,3.00,0,휴식 (Relax)
-2.56,-6.88,2.25,22.69,2.56,13.91,50.29,27.03,65.49,23.73,17.00,50.48,25.00,59.44,95.86,49.57,139.14,47.34,31.23,21.91,22.00,23.61,28.64,13.94,44.00,17.45,28.64,28.70,12.00,48.18,34.49,53.61,103.77,48.48,22.47,59.89,33.00,11.77,5.07,16.45,14.87,18.83,10.78,20.60,31.00,9.46,6.52,138.00,5.00,4.00,4.00,17.34,13.75,275.00,7.00,4.00,12.00,6.57,5.00,118.00,9.00,8.00,5.00,13.73,10.57,264.00,8.00,7.00,14.00,3.98,3.31,82.00,8.00,8.00,3.00,0,휴식 (Relax)
5.44,4.12,1.88,-9.62,-0.25,13.91,50.29,27.03,65.49,23.73,17.00,50.48,25.00,59.44,95.86,49.57,139.14,47.34,31.23,21.91,22.00,27.56,28.00,10.31,38.00,21.97,28.00,30.26,18.00,44.71,42.36,44.98,110.00,46.17,33.31,59.38,22.00,14.11,2.08,13.45,17.20,19.41,13.40,18.64,28.00,9.46,6.52,130.00,5.00,3.00,3.00,17.34,13.75,275.00,7.00,4.00,12.00,6.52,4.86,118.00,9.00,8.00,5.00,13.95,11.34,275.00,8.00,7.00,14.00,3.93,3.16,75.00,8.00,8.00,2.00,0,휴식 (Relax)
-3.06,-6.88,1.50,-10.31,-2.56,21.85,44.31,19.17,65.00,31.30,21.69,44.22,17.00,59.44,95.86,49.57,139.14,47.34,31.23,21.91,22.00,33.22,32.52,4.32,38.47,17.16,24.13,26.52,12.00,44.02,42.60,42.49,101.41,35.80,42.60,56.59,11.00,9.29,6.72,16.06,14.87,15.78,15.77,14.53,23.00,9.09,6.21,130.00,6.00,4.00,3.00,17.34,13.75,253.00,8.00,4.00,12.00,6.44,4.62,95.00,8.00,7.00,4.00,13.17,10.48,242.00,7.00,6.00,13.00,3.52,2.88,64.00,7.00,7.00,1.00,0,휴식 (Relax)
-3.06,-19.25,2.56,-8.94,-0.19,21.85,44.31,19.17,65.00,31.30,21.69,44.22,17.00,40.30,83.98,66.68,118.47,25.54,14.41,7.25,0.00,16.34,15.82,18.72,21.84,27.97,7.98,15.62,5.00,55.23,28.08,63.89,88.68,25.65,53.31,48.72,11.00,15.28,6.06,19.61,9.43,10.25,16.04,8.99,17.00,9.09,6.21,130.00,6.00,4.00,3.00,14.81,12.38,220.00,7.00,4.00,12.00,4.37,3.83,78.00,8.00,7.00,3.00,13.03,10.57,231.00,7.00,6.00,12.00,3.23,2.48,53.00,6.00,6.00,0.00,0,휴식 (Relax)
-10.56,-17.88,7.25,2.06,-0.62,16.50,39.07,16.33,65.49,35.82,27.92,52.21,25.00,61.88,79.80,73.78,112.18,30.13,29.87,21.65,22.00,20.74,18.79,18.54,21.02,32.31,3.30,12.88,10.00,55.23,28.08,63.89,88.68,25.65,53.31,48.72,11.00,9.38,2.74,13.34,14.42,13.02,13.73,2.19,10.00,9.46,6.52,105.00,5.00,3.00,2.00,15.50,13.23,209.00,7.00,3.00,11.00,4.71,4.06,83.00,8.00,7.00,3.00,13.03,10.57,242.00,8.00,6.00,13.00,2.64,2.16,46.00,6.00,5.00,0.00,0,휴식 (Relax)
7.00,15.12,-3.38,2.06,-0.62,27.49,14.78,10.05,40.79,14.10,6.12,31.50,0.00,61.88,79.80,73.78,112.18,30.13,29.87,21.65,22.00,17.25,19.94,12.92,27.02,32.34,6.20,9.45,16.00,55.23,28.08,63.89,88.68,25.65,53.31,48.72,11.00,9.38,2.74,13.34,14.42,13.02,13.73,2.19,10.00,5.57,4.38,88.00,5.00,4.00,2.00,15.50,13.23,220.00,7.00,3.00,11.00,4.75,4.20,88.00,8.00,7.00,4.00,13.03,10.57,220.00,7.00,5.00,12.00,2.64,2.16,44.00,6.00,4.00,0.00,0,휴식 (Relax)
6.50,-6.88,-3.38,11.00,-0.75,19.81,22.38,13.00,43.08,19.10,11.79,29.42,8.00,61.88,79.80,73.78,112.18,30.13,29.87,21.65,22.00,17.25,19.94,12.92,27.02,32.34,6.20,9.45,16.00,26.16,49.79,96.44,62.23,36.02,20.62,18.23,44.00,9.51,1.46,15.29,12.81,13.39,11.74,0.64,8.00,5.81,4.88,80.00,5.00,3.00,2.00,15.50,13.23,242.00,8.00,4.00,12.00,4.75,4.20,82.00,7.00,6.00,4.00,12.30,9.62,198.00,2.00,4.00,12.00,2.56,2.06,36.00,5.00,3.00,0.00,0,휴식 (Relax)
5.50,3.44,2.62,0.69,-0.38,3.94,33.45,28.69,28.84,8.54,5.74,29.67,8.00,56.90,87.51,82.47,101.41,21.83,28.51,24.85,33.00,17.25,19.94,12.92,27.02,32.34,6.20,9.45,16.00,32.41,48.56,94.23,55.00,33.71,17.44,8.15,55.00,8.09,7.28,12.98,10.20,9.38,9.33,6.18,2.00,5.45,4.81,72.00,5.00,3.00,2.00,15.42,13.06,231.00,8.00,4.00,12.00,4.75,4.20,82.00,7.00,6.00,4.00,11.97,9.11,187.00,5.00,5.00,12.00,2.18,1.64,30.00,4.00,3.00,0.00,0,휴식 (Relax)
5.00,-6.19,2.25,10.31,2.44,5.53,35.69,31.71,25.30,4.32,2.54,31.52,0.00,60.85,89.44,64.89,99.00,6.75,21.69,35.17,55.00,14.19,18.20,6.93,27.46,34.57,7.54,3.46,22.00,32.13,36.48,76.19,73.79,14.88,36.48,14.20,77.00,9.37,5.30,10.60,13.15,6.41,11.40,9.09,1.00,5.57,5.00,72.00,5.00,3.00,2.00,15.05,12.46,231.00,9.00,5.00,12.00,4.71,4.06,77.00,7.00,5.00,4.00,11.97,9.20,187.00,7.00,5.00,12.00,2.26,1.83,31.00,5.00,2.00,0.00,0,휴식 (Relax)
-3.00,25.44,-13.44,-2.06,-0.69,5.53,35.69,31.71,25.30,4.32,2.54,31.52,0.00,65.33,71.96,60.99,121.00,28.63,19.68,48.22,77.00,17.99,15.71,10.18,32.39,39.56,8.45,2.03,27.00,49.58,19.05,57.72,66.91,36.41,19.05,12.06,55.00,11.09,6.13,8.83,13.00,7.11,9.41,7.51,1.00,5.57,5.00,80.00,6.00,3.00,2.00,16.37,14.01,242.00,9.00,6.00,12.00,5.40,4.45,82.00,7.00,5.00,4.00,10.45,8.34,176.00,8.00,6.00,12.00,2.17,1.73,29.00,5.00,3.00,0.00,0,휴식 (Relax)
4.50,-8.25,7.25,8.25,5.12,13.36,28.46,24.12,28.84,5.23,9.27,38.94,8.00,73.38,60.98,50.99,121.50,25.90,25.26,44.64,66.00,13.15,20.41,12.45,32.00,41.46,8.45,7.01,32.00,60.52,8.42,61.65,56.09,35.21,20.33,2.96,66.00,14.08,9.09,9.73,10.00,9.30,11.55,9.20,2.00,5.63,5.06,80.00,7.00,3.00,2.00,15.80,13.41,275.00,10.00,7.00,13.00,5.67,4.69,98.00,8.00,5.00,5.00,10.65,8.94,176.00,8.00,7.00,12.00,2.47,1.97,35.00,6.00,4.00,0.00,0,휴식 (Relax)
-4.00,1.38,-3.06,-2.06,2.12,20.68,20.91,25.23,22.63,5.02,8.66,30.96,0.00,94.60,49.07,37.10,99.61,11.16,3.49,46.19,88.00,24.13,11.83,3.45,21.00,35.08,10.30,17.76,43.00,50.12,19.05,50.67,55.00,45.70,19.05,9.55,77.00,14.08,9.09,9.73,10.00,9.30,11.55,9.20,2.00,4.90,4.50,72.00,7.00,4.00,1.00,15.00,12.38,253.00,10.00,8.00,13.00,5.41,4.55,98.00,8.00,6.00,5.00,10.45,8.34,176.00,9.00,7.00,12.00,2.47,1.97,38.00,6.00,5.00,0.00,0,휴식 (Relax)
-3.50,2.06,2.56,-0.69,2.12,15.60,25.08,17.28,28.84,12.66,16.34,24.04,8.00,83.76,46.00,31.09,101.41,2.94,7.89,46.62,99.00,18.88,12.47,4.00,21.84,29.12,11.77,23.15,49.00,37.36,36.48,48.43,33.00,36.65,36.48,15.48,55.00,14.08,9.09,9.73,10.00,9.30,11.55,9.20,2.00,4.87,4.50,72.00,7.00,4.00,1.00,14.66,11.69,231.00,10.00,7.00,12.00,5.40,4.45,99.00,9.00,6.00,5.00,9.09,6.53,154.00,8.00,7.00,11.00,2.47,1.97,38.00,6.00,5.00,0.00,0,휴식 (Relax)
-3.00,4.12,-3.75,-11.00,-2.56,16.72,25.60,14.94,25.30,13.52,10.61,29.16,0.00,58.79,26.94,2.35,69.57,35.64,26.94,63.09,66.00,16.58,11.32,5.78,17.09,30.82,14.00,19.94,44.00,38.92,41.51,59.11,34.79,27.91,26.39,4.48,66.00,12.64,12.74,13.87,11.18,4.60,6.60,8.40,7.00,4.80,4.38,72.00,7.00,4.00,1.00,11.59,9.62,209.00,10.00,7.00,11.00,5.03,4.06,94.00,9.00,6.00,4.00,9.53,6.88,154.00,1.00,6.00,11.00,2.50,1.90,35.00,6.00,4.00,0.00,0,휴식 (Relax)
5.00,4.81,-3.38,-0.69,-2.75,16.72,25.60,14.94,25.30,13.52,10.61,29.16,0.00,56.55,19.05,13.04,66.91,32.62,19.05,53.18,77.00,17.38,16.19,9.67,20.00,27.08,19.95,19.58,38.00,33.16,44.89,53.55,24.60,18.37,25.43,7.19,77.00,12.14,9.81,11.72,8.60,2.94,4.45,8.16,10.00,4.80,4.38,72.00,7.00,4.00,1.00,10.98,8.94,187.00,9.00,7.00,10.00,5.07,4.20,88.00,8.00,5.00,4.00,9.09,6.53,154.00,8.00,7.00,11.00,2.17,1.78,30.00,6.00,4.00,0.00,0,휴식 (Relax)
4.50,4.12,2.25,-0.69,-0.75,9.86,33.45,10.50,24.00,12.95,5.74,30.08,8.00,54.52,29.95,14.42,56.09,42.56,23.56,42.24,88.00,18.86,10.56,5.70,25.06,21.23,24.91,23.00,32.00,33.16,44.89,53.55,24.60,18.37,25.43,7.19,77.00,12.14,9.81,11.72,8.60,2.94,4.45,8.16,10.00,4.87,4.50,72.00,7.00,4.00,1.00,10.91,8.77,187.00,9.00,7.00,10.00,5.03,4.06,88.00,8.00,5.00,4.00,9.09,6.53,132.00,7.00,6.00,10.00,2.17,1.78,29.00,5.00,3.00,0.00,0,휴식 (Relax)
-11.00,-27.50,2.25,11.00,5.06,17.62,27.31,6.67,32.00,20.89,4.69,35.45,16.00,67.56,18.83,7.94,64.14,60.07,45.45,21.82,110.00,18.86,10.56,5.70,25.06,21.23,24.91,23.00,32.00,43.60,35.20,43.34,15.56,7.60,14.58,5.94,66.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.57,5.00,80.00,7.00,3.00,2.00,12.90,10.31,209.00,9.00,6.00,10.00,5.03,4.06,88.00,8.00,5.00,4.00,7.78,5.50,110.00,0.00,6.00,10.00,2.46,2.04,32.00,5.00,3.00,0.00,0,휴식 (Relax)
-2.50,15.81,-12.75,-11.00,-0.94,25.50,28.46,3.04,32.98,18.54,9.27,28.09,8.00,57.61,14.28,8.98,73.79,59.58,54.24,17.63,121.00,7.12,14.96,11.02,39.85,11.02,35.72,7.12,48.00,43.60,35.20,43.34,15.56,7.60,14.58,5.94,66.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.45,4.81,80.00,6.00,4.00,2.00,13.45,10.91,242.00,9.00,7.00,10.00,5.98,4.91,104.00,9.00,5.00,5.00,7.78,5.50,132.00,1.00,7.00,11.00,2.46,2.04,36.00,6.00,4.00,0.00,0,휴식 (Relax)
5.00,4.12,-2.38,-0.69,-2.94,19.07,21.78,9.92,40.79,25.87,17.13,20.11,0.00,46.66,9.11,19.61,79.32,69.69,53.11,18.04,110.00,6.14,16.63,15.24,42.05,16.95,29.79,13.07,42.00,34.40,30.78,33.26,11.00,10.18,16.21,5.18,77.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.57,5.00,88.00,7.00,4.00,2.00,13.40,10.66,242.00,9.00,8.00,10.00,5.96,4.88,114.00,9.00,6.00,6.00,7.24,5.16,143.00,8.00,8.00,12.00,2.46,2.04,36.00,6.00,4.00,0.00,0,휴식 (Relax)
4.50,-7.56,-2.00,-11.69,-0.94,17.38,13.86,16.11,43.08,21.34,13.86,27.84,8.00,36.24,7.89,24.49,70.43,62.57,46.00,21.54,121.00,8.26,15.77,14.96,36.72,14.96,33.63,8.26,48.00,34.40,30.78,33.26,11.00,10.18,16.21,5.18,77.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.63,5.06,80.00,7.00,3.00,2.00,12.73,9.80,253.00,10.00,8.00,11.00,5.91,4.75,109.00,9.00,5.00,6.00,7.24,5.16,143.00,8.00,9.00,12.00,2.46,2.04,38.00,6.00,4.00,0.00,0,휴식 (Relax)
-11.50,-8.25,4.31,-0.69,-0.94,17.38,13.86,16.11,43.08,21.34,13.86,27.84,8.00,29.28,12.41,21.46,64.14,57.69,56.87,13.91,110.00,11.00,12.93,11.00,34.54,11.00,34.10,11.00,43.00,34.40,30.78,33.26,11.00,10.18,16.21,5.18,77.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.63,5.06,80.00,7.00,3.00,2.00,11.99,8.94,220.00,9.00,7.00,10.00,5.54,4.40,104.00,9.00,5.00,5.00,7.24,5.16,154.00,8.00,10.00,13.00,2.46,2.04,38.00,6.00,4.00,0.00,0,휴식 (Relax)
-3.00,-6.88,-1.69,-0.69,-0.94,12.95,14.78,23.91,46.65,14.02,6.12,24.50,0.00,39.22,24.07,42.78,46.67,35.70,75.58,14.04,88.00,11.00,12.93,11.00,34.54,11.00,34.10,11.00,43.00,34.40,30.78,33.26,11.00,10.18,16.21,5.18,77.00,10.12,10.91,14.72,11.18,5.69,7.15,6.68,13.00,5.57,5.00,88.00,7.00,4.00,2.00,11.59,8.77,198.00,8.00,6.00,9.00,5.54,4.40,110.00,10.00,6.00,5.00,7.24,5.16,143.00,7.00,9.00,12.00,2.46,2.04,38.00,6.00,4.00,0.00,0,휴식 (Relax)
-2.50,3.44,-1.69,0.00,-2.81,9.61,13.86,29.06,40.00,15.26,13.86,24.95,8.00,36.95,13.67,38.02,55.00,32.79,79.67,21.70,77.00,11.00,12.93,11.00,34.54,11.00,34.10,11.00,43.00,28.96,29.95,29.88,15.56,8.67,23.56,11.38,66.00,10.61,12.69,13.47,13.00,5.05,8.06,7.77,11.00,5.45,4.81,88.00,7.00,4.00,2.00,11.48,8.42,198.00,8.00,5.00,9.00,5.54,4.40,104.00,9.00,6.00,5.00,6.74,4.12,132.00,1.00,8.00,11.00,2.55,2.12,40.00,6.00,4.00,0.00,0,휴식 (Relax)
5.50,3.44,-1.31,0.00,-0.81,9.61,13.86,29.06,40.00,15.26,13.86,24.95,8.00,36.95,13.67,38.02,55.00,32.79,79.67,21.70,77.00,10.32,12.35,16.70,29.07,5.92,31.01,14.41,49.00,28.96,29.95,29.88,15.56,8.67,23.56,11.38,66.00,10.61,12.69,13.47,13.00,5.05,8.06,7.77,11.00,5.45,4.81,96.00,8.00,4.00,2.00,11.48,8.42,187.00,7.00,4.00,8.00,5.44,4.14,104.00,9.00,6.00,5.00,6.74,4.12,121.00,1.00,7.00,10.00,2.55,2.12,39.00,5.00,3.00,0.00,0,휴식 (Relax)
-9.50,-17.88,9.38,0.69,-2.50,10.74,3.31,13.07,53.67,5.68,19.31,21.21,24.00,30.82,13.35,28.61,64.14,25.17,89.72,22.41,88.00,12.40,8.86,14.26,31.62,2.29,32.95,19.12,54.00,19.48,19.05,39.24,11.00,3.57,19.05,22.09,55.00,9.59,11.54,18.42,8.60,9.53,4.78,8.83,6.00,5.81,4.88,104.00,8.00,4.00,3.00,12.22,9.28,176.00,7.00,3.00,8.00,5.83,4.53,99.00,9.00,5.00,5.00,6.11,3.87,110.00,6.00,6.00,9.00,2.57,2.00,38.00,4.00,2.00,0.00,0,휴식 (Relax)
13.50,5.50,3.38,11.00,-0.50,13.79,16.34,24.65,48.66,21.66,25.08,22.91,40.00,20.55,20.92,40.10,56.09,22.99,69.90,18.58,66.00,27.33,7.52,28.12,20.59,14.18,18.42,3.60,38.00,30.23,28.74,41.61,0.00,14.31,11.91,31.97,44.00,9.59,11.54,18.42,8.60,9.53,4.78,8.83,6.00,6.76,5.81,120.00,8.00,4.00,4.00,10.29,8.25,165.00,7.00,3.00,8.00,5.07,4.20,83.00,8.00,5.00,4.00,6.74,4.12,110.00,1.00,5.00,9.00,2.57,2.00,34.00,3.00,1.00,0.00,0,휴식 (Relax)
5.50,15.12,-1.94,11.00,2.69,13.79,16.34,24.65,48.66,21.66,25.08,22.91,40.00,35.94,27.92,21.83,77.78,17.06,67.41,29.06,44.00,16.54,9.55,22.16,30.68,20.36,7.93,9.43,27.00,30.23,28.74,41.61,0.00,14.31,11.91,31.97,44.00,7.88,8.54,16.16,11.18,6.98,2.25,8.50,3.00,6.76,5.81,120.00,7.00,5.00,4.00,10.91,8.42,165.00,6.00,3.00,8.00,4.62,3.67,78.00,8.00,4.00,3.00,6.74,4.12,99.00,1.00,5.00,8.00,2.26,1.72,34.00,4.00,1.00,0.00,0,휴식 (Relax)
