a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
-51.38,-32.56,-20.38,-52.81,-1.69,300.71,70.35,102.04,78.60,63.66,49.23,69.07,16.00,441.55,40.16,86.52,24.19,63.47,60.18,23.07,95.00,158.27,37.50,80.31,39.82,18.88,16.67,32.01,12.00,534.59,93.02,169.42,74.33,55.83,43.83,36.45,21.00,8.10,10.51,10.65,20.12,2.28,7.72,8.70,25.00,31.04,28.88,208.00,1.00,6.00,9.00,41.21,39.01,200.00,1.00,5.00,12.00,16.82,15.38,115.00,1.00,5.00,5.00,51.18,49.06,243.00,1.00,7.00,14.00,2.99,2.48,60.00,8.00,7.00,0.00,0,휴식 (Relax)
-39.94,-56.06,-13.38,-65.62,-3.56,299.68,119.08,81.02,67.42,77.18,76.36,15.23,87.00,425.42,93.33,85.24,117.89,46.88,99.18,81.12,9.00,156.20,58.14,59.55,25.02,44.08,18.75,13.28,44.00,523.96,176.22,130.88,85.15,60.95,80.20,86.31,136.00,6.11,10.96,12.36,21.10,2.96,7.61,6.71,27.00,31.98,29.43,198.00,1.00,6.00,8.00,42.34,39.32,230.00,1.00,5.00,13.00,16.63,15.05,114.00,1.00,4.00,5.00,52.80,50.08,241.00,1.00,7.00,14.00,3.10,2.62,57.00,7.00,6.00,0.00,0,휴식 (Relax)
-26.94,-30.81,-20.38,-47.69,0.62,287.34,157.24,39.58,29.41,23.17,9.19,83.76,7.00,397.93,147.39,83.60,132.00,96.46,22.74,29.76,75.00,146.58,80.79,13.29,23.02,35.59,44.77,41.94,4.00,491.70,244.76,57.35,97.00,107.80,68.95,44.26,9.00,3.29,13.70,12.39,18.60,5.10,5.68,9.47,24.00,30.28,27.17,189.00,1.00,6.00,7.00,41.27,37.27,239.00,1.00,6.00,13.00,16.24,14.22,118.00,1.00,5.00,6.00,50.99,47.11,240.00,1.00,7.00,14.00,2.98,2.45,58.00,8.00,6.00,0.00,0,휴식 (Relax)
-37.06,-34.25,-13.06,-40.44,0.62,265.96,172.26,51.10,56.61,55.09,69.35,18.06,85.00,346.81,194.09,83.98,63.95,66.77,104.02,89.65,30.00,135.18,88.66,41.61,42.72,4.03,17.38,25.89,33.00,444.87,273.32,73.52,88.23,74.88,49.87,71.88,125.00,3.29,13.70,12.39,18.60,5.10,5.68,9.47,24.00,30.36,25.95,204.00,5.00,7.00,8.00,38.82,33.34,249.00,1.00,7.00,14.00,15.62,13.20,117.00,3.00,5.00,6.00,48.96,43.10,229.00,1.00,6.00,13.00,2.98,2.45,58.00,8.00,6.00,0.00,0,휴식 (Relax)
-32.19,-46.44,2.94,-4.38,-1.25,236.19,161.95,90.15,81.47,79.07,59.78,76.92,7.00,274.50,224.22,112.45,62.97,58.52,111.65,76.84,95.00,127.15,84.34,53.45,36.67,11.98,16.74,22.38,17.00,390.22,259.32,120.08,56.80,22.52,59.49,38.65,28.00,3.28,14.55,10.87,20.25,5.01,4.05,10.49,22.00,29.65,24.48,187.00,5.00,6.00,7.00,36.29,28.85,258.00,1.00,7.00,14.00,14.94,11.95,126.00,4.00,5.00,7.00,43.58,35.31,248.00,1.00,5.00,13.00,2.99,2.50,56.00,7.00,5.00,0.00,0,휴식 (Relax)
-5.62,7.56,-9.75,-27.12,-1.38,201.60,129.14,103.61,63.89,35.28,20.56,46.31,80.00,231.14,216.93,110.34,97.31,64.49,48.69,30.64,31.00,101.85,57.81,57.40,7.07,34.19,45.33,48.11,54.00,308.68,199.62,143.37,69.64,105.78,63.46,80.02,144.00,2.51,15.23,10.31,19.24,3.46,4.46,11.11,20.00,24.87,19.78,200.00,3.00,6.00,8.00,31.88,23.35,297.00,2.00,7.00,14.00,13.71,10.34,129.00,5.00,5.00,7.00,38.78,28.55,267.00,3.00,5.00,13.00,2.89,2.38,49.00,6.00,4.00,0.00,0,휴식 (Relax)
-8.19,-17.25,-2.00,-9.81,-2.94,162.90,78.59,84.61,21.47,39.33,73.38,57.78,9.00,165.04,171.19,67.14,77.88,25.11,127.70,103.77,114.00,68.36,16.76,42.77,51.01,33.43,19.05,5.27,10.00,215.54,109.98,129.46,112.65,106.94,66.35,63.44,27.00,8.38,9.08,17.23,13.45,3.88,11.30,13.19,13.00,19.89,15.26,191.00,3.00,7.00,7.00,28.13,19.41,305.00,5.00,7.00,14.00,9.25,7.50,111.00,5.00,6.00,6.00,29.08,19.79,255.00,5.00,6.00,13.00,2.84,2.30,48.00,6.00,4.00,0.00,0,휴식 (Relax)
1.81,-10.69,8.69,5.50,-0.81,132.93,34.90,48.93,30.68,59.02,38.89,55.93,57.00,79.32,84.39,46.49,36.62,84.54,110.64,15.62,9.00,58.95,5.87,33.66,51.97,23.17,12.15,16.09,21.00,141.56,32.00,86.70,94.15,28.92,32.00,31.38,112.00,10.37,7.10,18.29,12.21,3.05,9.78,12.99,15.00,15.80,11.81,190.00,6.00,8.00,7.00,16.91,13.36,251.00,5.00,7.00,13.00,8.15,6.64,121.00,6.00,6.00,7.00,19.07,13.81,232.00,6.00,6.00,13.00,2.83,2.27,50.00,6.00,4.00,0.00,0,휴식 (Relax)
-2.25,1.88,0.00,-0.62,-2.56,99.22,13.19,7.85,47.01,26.53,49.62,39.88,10.00,48.94,43.82,59.38,36.06,72.25,76.68,35.49,50.00,38.59,18.61,18.21,31.62,30.45,32.46,7.22,0.00,83.05,30.00,30.96,36.06,56.68,30.00,54.15,50.00,14.03,5.78,16.48,15.65,2.09,10.61,12.13,11.00,11.56,9.16,165.00,7.00,8.00,6.00,13.33,10.86,240.00,10.00,7.00,13.00,6.37,5.00,115.00,3.00,7.00,7.00,11.97,9.53,200.00,7.00,7.00,13.00,2.89,2.27,48.00,5.00,3.00,0.00,0,휴식 (Relax)
5.25,-6.25,5.00,10.00,-0.69,92.41,20.71,15.24,42.54,20.57,50.59,42.29,18.00,29.32,25.02,52.06,20.00,46.77,106.65,25.36,20.00,38.59,18.61,18.21,31.62,30.45,32.46,7.22,0.00,73.06,37.74,22.05,31.62,58.45,23.99,44.26,60.00,12.63,4.63,18.48,14.87,2.17,10.03,11.41,9.00,11.16,8.59,164.00,8.00,8.00,6.00,12.18,10.00,240.00,11.00,8.00,13.00,6.37,5.00,115.00,3.00,8.00,7.00,11.18,8.75,200.00,2.00,8.00,13.00,2.82,2.20,43.00,4.00,2.00,0.00,0,휴식 (Relax)
-0.31,4.38,-4.69,0.62,-0.38,69.92,37.76,34.59,25.24,43.00,33.89,30.56,5.00,23.56,31.22,43.12,10.00,55.86,100.13,21.57,30.00,34.23,20.53,23.04,36.40,25.46,33.59,12.20,5.00,63.70,40.81,25.74,41.23,48.55,23.12,54.06,50.00,14.99,9.49,17.07,10.30,4.06,6.48,9.12,4.00,9.72,7.02,148.00,8.00,8.00,5.00,11.71,9.38,240.00,12.00,9.00,13.00,6.49,5.35,125.00,7.00,9.00,8.00,10.88,8.36,200.00,6.00,8.00,13.00,2.60,1.81,34.00,3.00,1.00,0.00,0,휴식 (Relax)
6.25,13.75,-4.38,0.62,4.06,76.85,36.40,35.01,19.80,45.17,27.04,27.06,12.00,31.73,21.22,51.36,14.14,56.78,101.73,18.19,40.00,31.54,19.76,24.35,38.08,27.36,36.19,8.00,0.00,63.70,40.81,25.74,41.23,48.55,23.12,54.06,50.00,15.43,5.68,10.44,16.64,9.70,3.11,8.17,5.00,9.85,7.47,132.00,8.00,8.00,4.00,12.18,10.00,240.00,11.00,8.00,13.00,6.58,5.62,115.00,7.00,8.00,7.00,10.88,8.36,190.00,6.00,8.00,12.00,2.56,2.04,35.00,4.00,1.00,0.00,0,휴식 (Relax)
-6.81,-6.25,1.25,-8.12,-0.94,52.48,29.33,8.61,47.13,31.87,16.31,21.92,43.00,31.73,21.22,51.36,14.14,56.78,101.73,18.19,40.00,32.01,14.23,18.42,29.15,34.67,26.41,15.30,10.00,58.87,24.14,35.87,22.36,62.45,4.14,67.44,30.00,15.43,5.68,10.44,16.64,9.70,3.11,8.17,5.00,8.19,6.88,131.00,5.00,9.00,4.00,12.18,10.00,250.00,11.00,8.00,13.00,5.99,5.00,115.00,8.00,8.00,7.00,10.73,8.59,200.00,7.00,8.00,13.00,2.56,2.04,40.00,5.00,2.00,0.00,0,휴식 (Relax)
8.19,13.12,6.25,11.88,-0.94,52.48,29.33,8.61,47.13,31.87,16.31,21.92,43.00,41.45,23.67,41.72,10.00,48.89,111.53,12.26,50.00,32.01,14.23,18.42,29.15,34.67,26.41,15.30,10.00,58.87,24.14,35.87,22.36,62.45,4.14,67.44,30.00,15.43,5.68,10.44,16.64,9.70,3.11,8.17,5.00,8.19,6.88,146.00,6.00,10.00,5.00,12.61,10.62,260.00,11.00,8.00,13.00,5.99,5.00,110.00,7.00,8.00,6.00,10.73,8.59,210.00,8.00,9.00,13.00,2.56,2.04,33.00,4.00,1.00,0.00,0,휴식 (Relax)
15.69,2.50,5.62,1.88,-0.50,52.71,37.09,13.94,54.82,37.80,10.13,25.03,35.00,50.04,33.30,36.17,20.00,46.63,106.26,20.33,40.00,24.28,23.94,23.81,21.21,37.40,30.44,15.65,0.00,58.87,24.14,35.87,22.36,62.45,4.14,67.44,30.00,8.45,6.27,6.15,14.14,7.13,4.08,6.32,12.00,8.89,7.20,147.00,6.00,10.00,5.00,12.50,10.31,250.00,10.00,9.00,13.00,6.09,5.08,105.00,7.00,7.00,6.00,10.73,8.59,200.00,7.00,9.00,13.00,2.03,1.50,31.00,4.00,1.00,0.00,0,휴식 (Relax)
0.69,3.12,-4.69,0.62,1.69,52.71,37.09,13.94,54.82,37.80,10.13,25.03,35.00,44.32,25.36,30.69,22.36,37.08,109.35,30.31,30.00,19.81,27.08,22.26,18.03,32.40,31.88,12.76,5.00,42.08,31.35,47.41,22.36,43.64,20.42,63.86,10.00,5.66,9.26,3.20,11.18,4.41,3.50,7.36,9.00,8.89,7.20,147.00,5.00,10.00,5.00,12.10,9.77,250.00,10.00,9.00,13.00,5.72,4.73,110.00,8.00,7.00,7.00,9.66,7.11,180.00,6.00,8.00,12.00,1.72,1.22,28.00,3.00,1.00,0.00,0,휴식 (Relax)
13.81,13.12,14.06,28.75,-0.31,41.11,52.49,16.50,26.93,8.83,38.50,54.66,5.00,44.32,25.36,30.69,22.36,37.08,109.35,30.31,30.00,2.51,33.16,4.43,36.40,43.88,15.83,30.80,15.00,16.09,41.32,45.81,50.99,68.56,17.11,80.88,40.00,5.66,9.26,3.20,11.18,4.41,3.50,7.36,9.00,8.84,7.09,155.00,11.00,11.00,6.00,12.10,9.77,230.00,9.00,8.00,13.00,6.67,5.55,125.00,9.00,7.00,8.00,12.18,9.22,190.00,9.00,7.00,12.00,1.72,1.22,28.00,3.00,1.00,0.00,0,휴식 (Relax)
19.88,11.25,8.44,25.62,-0.44,38.72,61.60,38.37,50.54,38.51,22.48,26.42,36.00,46.52,22.11,49.50,44.72,36.27,81.92,21.68,60.00,9.68,32.97,5.58,40.31,48.35,25.75,20.91,5.00,36.61,62.56,31.73,64.03,87.30,32.95,40.39,10.00,6.56,9.35,2.80,9.22,4.42,1.60,5.44,11.00,9.94,7.88,155.00,11.00,10.00,6.00,11.66,9.06,210.00,8.00,7.00,12.00,7.01,6.13,120.00,9.00,7.00,7.00,12.73,10.47,180.00,9.00,7.00,11.00,1.62,1.16,24.00,2.00,1.00,0.00,0,휴식 (Relax)
33.44,39.69,-6.88,-5.00,4.38,53.10,64.81,53.64,76.61,47.30,28.30,57.46,3.00,62.40,42.78,56.53,72.95,71.35,101.84,30.71,19.00,14.00,30.20,8.91,36.06,43.43,22.09,25.26,10.00,45.21,64.01,26.25,56.57,77.73,26.51,49.24,0.00,7.78,11.90,1.54,10.30,7.07,3.79,8.43,8.00,13.14,9.62,156.00,11.00,10.00,6.00,15.52,11.64,231.00,7.00,7.00,12.00,6.58,5.86,130.00,10.00,7.00,8.00,12.25,10.00,210.00,10.00,7.00,12.00,1.93,1.44,29.00,3.00,1.00,0.00,0,휴식 (Relax)
15.06,45.88,39.06,114.38,8.88,75.49,61.26,52.16,62.39,14.78,43.10,41.07,35.00,100.64,82.81,53.57,64.51,52.95,123.40,49.45,80.00,59.42,21.38,47.92,41.73,71.86,52.96,37.58,39.00,170.72,117.12,111.77,105.85,163.73,134.65,88.83,138.00,12.26,19.68,7.00,17.72,5.95,7.52,3.63,16.00,12.64,9.41,172.00,3.00,11.00,7.00,19.30,14.52,221.00,7.00,6.00,12.00,11.91,8.06,164.00,10.00,7.00,8.00,31.73,19.19,308.00,4.00,7.00,12.00,2.98,2.19,32.00,3.00,1.00,0.00,0,휴식 (Relax)
42.69,82.06,31.31,97.31,-3.00,123.68,63.45,46.33,10.63,62.29,27.29,68.42,35.00,197.41,166.84,102.88,67.36,73.34,22.30,76.25,45.00,84.40,41.40,60.33,64.85,83.10,50.56,10.58,11.00,256.83,173.05,174.25,168.44,198.48,113.84,39.18,41.00,11.42,18.62,6.81,18.38,7.93,9.45,4.91,18.00,15.69,12.02,182.00,3.00,11.00,7.00,27.19,19.41,215.00,2.00,5.00,12.00,14.34,10.45,155.00,5.00,7.00,7.00,40.44,28.28,289.00,3.00,7.00,12.00,3.06,2.25,44.00,4.00,2.00,1.00,0,휴식 (Relax)
70.62,77.38,23.00,68.75,3.69,182.11,94.40,73.87,88.36,91.78,61.62,72.14,46.00,253.63,201.26,124.81,83.74,89.77,89.87,35.81,30.00,113.72,62.94,53.66,58.55,47.17,28.76,47.52,48.00,339.86,209.78,180.89,137.18,98.50,64.42,81.38,146.00,12.30,17.95,2.68,13.89,10.48,12.80,9.79,23.00,24.02,17.64,208.00,1.00,10.00,8.00,33.69,26.44,185.00,1.00,5.00,11.00,15.22,11.88,156.00,5.00,7.00,7.00,43.50,33.59,301.00,3.00,7.00,12.00,3.20,2.55,49.00,5.00,3.00,1.00,0,휴식 (Relax)
41.69,60.50,10.69,52.50,5.12,223.08,116.61,86.62,103.77,44.52,31.62,36.28,17.00,313.77,210.42,107.95,61.77,25.25,52.96,79.56,64.00,127.21,68.38,37.36,37.85,52.97,47.48,28.91,27.00,394.68,211.58,132.66,53.46,126.06,132.30,59.27,62.00,15.16,13.24,6.37,20.00,16.38,14.85,2.35,14.00,25.93,20.39,226.00,1.00,10.00,9.00,36.45,31.06,196.00,1.00,5.00,12.00,15.30,12.30,157.00,3.00,6.00,7.00,45.05,37.25,302.00,1.00,6.00,12.00,3.35,2.84,49.00,5.00,3.00,1.00,0,휴식 (Relax)
30.69,44.31,25.94,78.81,7.50,246.90,119.03,71.76,68.01,38.24,24.92,69.97,31.00,355.98,188.74,64.33,41.73,57.89,40.79,61.43,19.00,139.80,63.80,14.27,42.06,74.18,24.89,49.65,55.00,447.52,178.95,25.80,113.18,200.82,51.38,76.56,169.00,19.98,6.61,14.05,27.20,9.48,5.69,9.87,24.00,26.86,22.30,227.00,3.00,9.00,9.00,37.21,33.36,197.00,1.00,4.00,12.00,16.70,14.45,164.00,3.00,6.00,7.00,49.12,43.76,325.00,1.00,6.00,12.00,3.84,3.38,50.00,5.00,3.00,1.00,0,휴식 (Relax)
34.75,70.69,12.31,50.88,-2.62,267.42,102.68,27.22,40.79,91.79,64.20,10.13,32.00,395.27,130.45,49.90,81.34,101.68,104.60,73.39,87.00,146.35,50.21,36.39,66.10,54.75,33.60,39.51,29.00,478.32,127.30,85.48,178.62,133.30,85.12,81.06,74.00,20.75,5.00,14.15,26.08,8.24,7.68,8.34,22.00,27.62,24.19,228.00,3.00,9.00,9.00,40.77,37.23,220.00,1.00,4.00,12.00,16.71,14.77,171.00,3.00,6.00,8.00,49.88,46.41,337.00,1.00,6.00,12.00,3.72,3.28,58.00,6.00,4.00,2.00,0,휴식 (Relax)
47.19,42.81,22.25,55.88,2.06,280.91,74.53,47.26,113.28,69.76,28.05,82.13,41.00,416.66,67.21,104.48,100.00,59.64,40.40,81.69,7.00,148.36,24.85,63.11,64.33,49.16,48.02,43.88,62.00,490.96,63.10,163.03,148.05,110.61,113.76,45.64,170.00,21.56,0.17,10.08,22.02,13.19,5.83,11.29,27.00,29.68,26.66,238.00,3.00,8.00,10.00,40.59,37.46,232.00,1.00,5.00,12.00,17.53,15.84,173.00,1.00,7.00,8.00,51.18,48.89,338.00,1.00,7.00,12.00,3.70,3.30,63.00,7.00,5.00,2.00,0,휴식 (Relax)
26.25,58.19,3.62,49.25,-1.06,283.10,55.64,87.34,125.67,15.93,36.83,30.75,22.00,424.61,56.48,140.85,71.59,49.22,84.85,48.77,99.00,144.93,6.84,66.82,39.22,72.61,22.03,47.95,36.00,485.17,60.88,191.37,42.19,207.97,8.61,107.77,64.00,21.43,2.12,8.30,23.35,12.78,4.64,10.61,25.00,29.24,26.50,248.00,3.00,8.00,11.00,41.96,38.94,244.00,1.00,5.00,12.00,16.71,14.88,190.00,1.00,8.00,9.00,51.12,49.25,338.00,1.00,7.00,12.00,3.63,3.20,61.00,7.00,5.00,2.00,0,휴식 (Relax)
22.75,31.56,6.69,32.31,3.81,274.87,53.64,95.93,79.21,71.90,47.40,66.51,34.00,416.85,101.19,128.41,31.32,83.00,86.90,73.66,25.00,134.78,28.46,48.43,41.15,56.12,48.87,32.74,67.00,462.41,123.93,156.03,107.54,165.40,103.21,13.31,159.00,20.71,3.85,8.79,24.84,11.09,6.57,10.53,27.00,28.82,26.00,233.00,1.00,7.00,10.00,41.61,38.44,246.00,1.00,5.00,12.00,15.78,13.77,190.00,1.00,9.00,9.00,49.68,47.35,339.00,1.00,6.00,12.00,3.73,3.34,61.00,7.00,6.00,2.00,0,휴식 (Relax)
10.81,36.00,10.69,46.38,1.50,254.50,70.64,71.84,57.56,74.49,16.14,54.71,29.00,387.18,159.98,62.56,75.54,55.30,35.02,39.84,130.00,119.08,53.09,16.43,71.31,38.79,45.21,56.08,35.00,412.27,200.96,49.16,195.86,95.53,93.48,140.27,32.00,17.82,7.43,13.78,21.95,15.55,3.58,13.06,22.00,26.14,23.41,226.00,1.00,7.00,9.00,39.47,36.38,237.00,1.00,5.00,12.00,15.22,12.94,191.00,5.00,9.00,9.00,47.53,44.22,341.00,1.00,6.00,12.00,3.66,3.25,63.00,7.00,7.00,2.00,0,휴식 (Relax)
7.81,20.38,3.38,50.00,1.19,230.53,84.08,32.75,105.30,27.02,35.40,40.52,19.00,354.08,183.98,21.84,99.25,25.66,84.73,59.49,56.00,105.18,62.89,21.29,69.07,59.66,29.40,35.39,56.00,352.40,248.02,69.18,170.06,211.06,28.78,55.86,150.00,14.26,10.07,16.45,17.80,16.33,4.07,8.91,27.00,24.40,21.02,218.00,1.00,6.00,9.00,37.76,33.72,238.00,1.00,6.00,12.00,14.65,12.05,197.00,5.00,10.00,9.00,46.70,41.25,342.00,1.00,6.00,12.00,3.56,3.09,63.00,7.00,7.00,2.00,0,휴식 (Relax)
-17.19,-35.50,-36.38,-78.00,2.75,219.01,82.22,17.43,105.30,33.34,23.19,45.67,3.00,334.01,178.73,27.46,79.06,15.73,57.65,30.39,86.00,122.88,68.70,7.90,89.05,71.19,10.03,16.07,76.00,352.40,248.02,69.18,170.06,211.06,28.78,55.86,150.00,8.79,12.26,14.59,22.80,9.37,8.10,15.68,20.00,23.36,19.77,227.00,2.00,5.00,9.00,35.21,31.38,292.00,2.00,6.00,13.00,16.80,13.45,228.00,6.00,9.00,9.00,46.70,41.25,470.00,2.00,7.00,13.00,3.49,2.94,63.00,7.00,7.00,2.00,0,휴식 (Relax)
-55.69,-37.38,-40.44,-68.62,5.25,226.40,88.16,19.10,113.28,30.03,25.40,52.14,5.00,307.68,156.80,32.24,57.01,14.65,71.02,60.37,56.00,137.86,82.96,22.56,90.80,78.80,24.66,28.71,61.00,343.18,240.08,63.03,169.24,205.17,25.70,61.94,160.00,4.24,13.40,7.59,28.43,15.11,2.08,8.01,28.00,24.45,20.39,251.00,2.00,5.00,9.00,32.36,29.03,282.00,2.00,6.00,12.00,18.57,14.65,213.00,2.00,8.00,8.00,45.71,40.39,450.00,2.00,8.00,13.00,3.70,2.97,64.00,7.00,7.00,2.00,0,휴식 (Relax)
-54.25,-57.38,-33.56,-76.75,-0.06,249.40,111.10,17.04,117.18,52.99,8.75,29.87,18.00,307.68,156.80,32.24,57.01,14.65,71.02,60.37,56.00,166.40,110.24,45.59,61.68,49.99,24.86,22.87,91.00,373.18,269.90,92.59,139.29,176.00,18.35,89.82,190.00,5.43,12.67,3.81,25.55,16.70,3.67,12.05,23.00,26.88,22.19,243.00,2.00,5.00,9.00,32.36,29.03,302.00,2.00,6.00,13.00,20.44,17.23,213.00,2.00,9.00,8.00,48.21,42.97,460.00,2.00,9.00,14.00,3.49,2.58,69.00,5.00,8.00,2.00,0,휴식 (Relax)
-52.31,-57.38,-36.69,-74.88,7.12,278.23,133.58,26.28,87.66,48.64,38.17,60.84,13.00,307.68,156.80,32.24,57.01,14.65,71.02,60.37,56.00,190.70,125.42,53.26,60.21,59.21,6.24,19.94,61.00,401.17,289.70,104.17,140.58,182.58,38.64,59.98,160.00,15.69,10.37,15.69,15.81,3.87,12.02,10.81,36.00,29.48,24.61,227.00,2.00,4.00,8.00,32.36,29.03,271.00,2.00,6.00,12.00,22.42,19.80,203.00,2.00,9.00,7.00,50.52,45.55,430.00,2.00,8.00,13.00,3.72,2.86,72.00,6.00,9.00,2.00,0,휴식 (Relax)
-55.94,-46.06,-35.75,-65.50,3.81,319.93,149.47,55.44,85.16,12.45,32.64,24.90,41.00,324.59,158.79,42.86,74.71,7.51,50.24,70.71,35.00,199.55,124.10,46.01,74.97,68.93,14.78,20.96,76.00,393.89,290.12,110.47,130.70,175.02,48.27,51.52,150.00,19.71,9.90,18.90,20.12,6.48,8.00,7.48,31.00,32.80,28.83,218.00,2.00,3.00,7.00,33.79,30.67,271.00,2.00,6.00,12.00,23.59,21.09,154.00,1.00,8.00,6.00,49.64,44.69,312.00,1.00,7.00,13.00,3.84,3.06,70.00,5.00,9.00,2.00,0,휴식 (Relax)
-47.00,-44.12,-27.06,-58.12,3.81,337.05,143.14,60.99,115.32,39.60,1.69,32.85,10.00,342.13,142.90,41.44,93.34,25.82,72.60,69.62,66.00,222.62,90.78,13.06,87.66,27.08,45.49,45.76,17.00,454.32,216.57,37.61,161.40,85.44,148.77,100.31,32.00,19.71,9.90,18.90,20.12,6.48,8.00,7.48,31.00,34.66,31.25,193.00,1.00,4.00,6.00,35.45,33.09,227.00,1.00,6.00,11.00,23.50,22.17,153.00,1.00,8.00,6.00,50.06,47.34,301.00,1.00,7.00,12.00,3.84,3.06,58.00,4.00,8.00,1.00,0,휴식 (Relax)
-49.62,-48.81,-28.44,-51.44,0.25,359.60,99.34,53.56,122.38,55.78,70.88,65.41,80.00,372.11,68.76,60.62,68.68,73.93,101.26,74.68,19.00,237.46,45.32,63.10,49.65,37.92,36.00,37.69,75.00,492.87,119.29,144.60,99.46,84.10,134.95,8.84,139.00,23.46,1.72,9.91,12.73,2.75,15.78,2.79,22.00,36.73,34.17,167.00,1.00,4.00,5.00,36.77,35.21,237.00,1.00,6.00,12.00,23.69,23.01,152.00,1.00,9.00,6.00,50.23,48.76,279.00,1.00,7.00,11.00,3.21,2.53,54.00,4.00,8.00,1.00,0,휴식 (Relax)
-36.62,-52.88,-15.81,-74.25,-1.75,374.87,35.27,78.82,49.98,57.93,69.40,31.46,16.00,391.07,26.32,108.62,34.67,74.63,6.27,103.05,76.00,240.58,10.08,82.26,16.76,56.51,7.51,20.72,33.00,514.91,23.34,217.06,28.43,172.20,67.28,111.09,24.00,23.46,1.72,9.91,12.73,2.75,15.78,2.79,22.00,35.33,33.80,149.00,1.00,5.00,4.00,38.09,36.62,236.00,1.00,6.00,12.00,23.26,22.69,151.00,1.00,9.00,6.00,53.06,51.75,298.00,1.00,6.00,11.00,3.21,2.53,54.00,4.00,8.00,1.00,0,휴식 (Relax)
-45.31,-57.00,-9.19,-67.75,-8.19,375.62,67.94,103.86,41.63,50.90,15.95,61.32,69.00,395.67,115.10,128.96,80.41,32.09,98.33,37.93,18.00,235.99,18.27,74.46,42.30,34.84,25.62,32.14,59.00,516.19,120.36,214.46,127.28,118.04,159.78,35.24,128.00,26.53,10.56,7.60,9.00,11.56,15.18,9.62,31.00,36.14,34.81,155.00,1.00,5.00,5.00,40.04,37.88,235.00,1.00,5.00,12.00,23.05,22.21,139.00,1.00,8.00,5.00,55.34,53.72,265.00,1.00,5.00,10.00,3.84,3.06,58.00,4.00,7.00,1.00,0,휴식 (Relax)
-27.38,-51.81,-1.81,-40.44,-5.56,363.88,108.31,95.44,88.57,28.03,55.61,6.72,6.00,385.78,177.35,108.64,92.42,54.87,74.65,104.96,65.00,219.74,49.28,38.82,60.11,41.08,19.65,12.16,21.00,496.81,225.45,136.38,160.24,68.77,79.20,109.87,11.00,34.95,18.70,6.40,1.00,11.14,8.51,1.04,21.00,35.91,34.30,161.00,1.00,6.00,6.00,41.68,38.52,202.00,1.00,4.00,11.00,21.34,19.77,132.00,1.00,7.00,4.00,53.40,50.55,263.00,1.00,4.00,10.00,3.98,3.13,50.00,3.00,7.00,0.00,0,휴식 (Relax)
-22.94,-53.94,-0.19,-34.50,-5.56,335.98,138.78,53.35,86.54,44.58,37.22,66.88,77.00,355.43,240.30,61.23,74.28,104.05,74.10,22.14,61.00,202.75,64.98,24.79,45.88,58.47,6.90,25.76,47.00,464.02,281.00,41.79,103.74,154.77,91.35,71.46,106.00,34.95,18.70,6.40,1.00,11.14,8.51,1.04,21.00,34.61,32.17,144.00,1.00,5.00,5.00,40.70,35.41,190.00,1.00,3.00,11.00,20.40,17.76,120.00,1.00,6.00,3.00,52.28,47.44,252.00,1.00,4.00,9.00,3.98,3.13,45.00,3.00,6.00,0.00,0,휴식 (Relax)
-9.94,-28.69,-2.50,-37.25,-5.25,290.86,153.57,30.60,33.00,67.85,43.15,36.49,3.00,326.37,253.35,67.89,59.17,70.13,98.98,62.03,23.00,166.64,79.15,65.33,16.00,30.10,36.87,17.46,4.00,404.44,302.33,114.19,35.36,122.46,154.08,99.84,10.00,39.76,17.16,1.47,4.00,13.75,4.17,5.98,16.00,30.36,27.16,135.00,1.00,5.00,4.00,39.29,32.11,188.00,1.00,3.00,11.00,17.93,15.00,108.00,3.00,5.00,2.00,49.85,42.12,262.00,1.00,4.00,10.00,4.21,3.41,42.00,3.00,5.00,0.00,0,휴식 (Relax)
-6.00,-40.81,3.81,-1.88,-0.44,245.49,145.65,69.56,30.00,38.16,48.40,38.34,60.00,272.22,227.09,116.83,80.78,62.34,27.27,71.18,103.00,146.37,78.23,79.06,37.00,18.50,24.94,10.34,25.00,347.05,279.66,184.20,118.23,43.61,70.35,94.02,76.00,37.42,19.70,3.40,5.00,12.69,5.10,8.87,13.00,27.14,22.50,135.00,1.00,5.00,4.00,35.45,27.37,186.00,1.00,3.00,11.00,16.90,13.36,108.00,4.00,6.00,2.00,45.51,34.30,281.00,1.00,4.00,10.00,4.12,3.24,42.00,2.00,4.00,0.00,0,휴식 (Relax)
