a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
13.25,34.19,-21.50,-2.38,0.31,25.10,170.98,95.63,248.13,168.12,106.99,43.46,60.00,41.14,141.44,240.89,130.00,65.23,136.97,59.42,197.00,31.43,113.99,58.23,133.09,89.51,50.86,100.37,190.00,3.10,185.77,232.83,57.57,147.24,202.97,80.23,104.00,16.57,31.88,36.29,95.52,28.92,49.70,22.45,3.00,33.54,24.34,520.00,5.00,33.38,27.46,601.00,9.00,24.01,19.88,494.00,9.00,36.10,25.42,617.00,7.00,11.02,8.27,198.00,8.00,2,손가락 펴기 (Open)
-4.25,-10.50,17.25,21.69,5.94,48.18,176.48,116.08,240.67,144.34,95.66,50.28,36.00,33.69,150.35,247.83,119.00,61.16,126.16,59.53,186.00,23.52,121.30,57.61,121.10,90.19,58.81,93.43,178.00,31.06,186.17,203.49,57.28,129.21,200.80,85.42,71.00,11.48,36.44,42.29,89.63,31.01,55.41,23.03,3.00,32.84,23.03,471.00,5.00,33.05,26.69,579.00,9.00,23.29,18.97,487.00,9.00,33.91,23.10,584.00,7.00,11.13,8.57,199.00,7.00,2,손가락 펴기 (Open)
-9.19,23.88,-20.44,-10.62,-0.38,28.31,204.07,84.04,193.87,126.39,123.35,94.09,13.00,53.71,147.98,226.96,121.20,79.37,108.56,72.61,164.00,23.31,126.28,62.35,121.00,85.38,53.81,94.42,183.00,41.65,194.82,205.08,67.91,122.38,193.05,78.37,82.00,10.12,41.40,44.62,88.81,26.02,53.24,20.53,2.00,31.53,20.73,454.00,5.00,31.60,25.48,568.00,10.00,23.53,19.24,505.00,10.00,34.02,23.84,523.00,6.00,11.05,8.30,188.00,7.00,2,손가락 펴기 (Open)
-7.69,-29.06,31.12,35.75,-8.06,47.64,227.99,100.71,187.32,107.32,99.35,70.15,11.00,86.67,172.19,227.52,89.02,57.17,116.07,44.41,197.00,64.18,85.18,56.45,50.00,68.80,51.38,108.26,254.00,107.11,61.08,76.65,167.55,35.10,55.19,81.16,220.00,19.95,32.84,59.62,68.07,27.71,64.03,15.36,23.00,31.36,19.94,348.00,6.00,32.47,27.31,569.00,10.00,23.12,19.73,536.00,11.00,25.65,20.62,484.00,9.00,10.84,8.30,188.00,7.00,2,손가락 펴기 (Open)
41.56,41.81,-33.62,-28.88,3.94,92.55,152.20,67.34,58.73,64.77,97.80,84.13,151.00,40.91,75.46,137.15,148.45,139.79,117.93,57.65,295.00,50.95,78.01,36.94,53.85,88.66,71.35,112.86,274.00,85.48,71.41,96.09,160.16,56.87,40.95,96.27,242.00,19.95,32.84,59.62,68.07,27.71,64.03,15.36,23.00,23.71,19.55,324.00,5.00,31.68,26.96,646.00,11.00,24.39,20.83,544.00,11.00,26.63,22.00,528.00,9.00,10.84,8.30,176.00,7.00,2,손가락 펴기 (Open)
-16.44,-15.88,21.88,35.75,-2.25,92.55,152.20,67.34,58.73,64.77,97.80,84.13,151.00,78.98,64.80,106.49,128.41,115.73,138.21,34.59,252.00,52.05,58.67,41.65,32.80,80.03,55.91,117.10,250.00,104.41,77.89,99.40,139.14,66.37,51.43,107.69,264.00,23.31,14.28,65.09,49.48,28.41,50.79,28.50,4.00,23.71,19.55,306.00,5.00,28.46,24.61,647.00,12.00,22.27,19.14,556.00,12.00,27.91,23.38,583.00,10.00,9.54,6.94,160.00,8.00,2,손가락 펴기 (Open)
-4.19,5.44,-11.12,-7.56,2.56,68.01,87.06,98.10,47.17,91.93,68.93,33.58,83.00,89.97,73.41,112.33,118.11,108.69,127.34,33.06,263.00,63.26,42.69,57.59,26.31,67.69,54.35,107.87,266.00,97.69,67.66,88.50,143.00,61.09,62.39,110.86,275.00,25.89,11.67,68.09,48.84,25.41,50.46,25.53,7.00,18.08,14.76,262.00,5.00,28.47,24.69,614.00,12.00,22.43,19.41,569.00,12.00,27.97,23.63,583.00,11.00,9.56,7.12,144.00,8.00,2,손가락 펴기 (Open)
4.31,28.81,-11.44,26.81,6.50,71.97,79.74,105.44,40.61,84.61,63.65,33.75,91.00,70.72,51.83,90.93,111.99,87.64,110.20,32.46,285.00,58.52,46.18,56.22,21.38,63.15,51.12,103.84,271.00,95.31,47.95,79.47,122.98,83.08,47.95,114.16,253.00,11.12,20.89,64.48,34.21,23.85,40.20,11.57,22.00,17.85,14.07,254.00,5.00,26.51,23.31,625.00,12.00,22.23,19.17,553.00,12.00,26.08,22.09,561.00,11.00,8.12,6.25,119.00,7.00,2,손가락 펴기 (Open)
-11.19,-22.06,21.12,-16.50,-19.62,78.65,77.38,105.76,36.24,84.66,71.60,36.58,83.00,63.83,58.68,105.06,48.75,113.02,131.13,75.74,219.00,35.58,52.15,76.03,28.32,66.01,74.01,126.22,248.00,100.09,46.67,88.21,118.47,79.77,46.67,107.95,264.00,3.27,27.45,76.92,33.38,10.40,54.06,22.72,8.00,18.06,14.38,262.00,6.00,25.10,21.95,593.00,12.00,22.89,20.73,582.00,12.00,26.38,22.69,583.00,12.00,9.43,7.34,146.00,8.00,2,손가락 펴기 (Open)
34.75,-13.06,-7.19,-6.88,15.00,31.28,67.30,151.09,24.04,45.65,113.82,80.33,34.00,46.20,26.82,73.55,45.35,101.88,128.31,107.71,187.00,45.58,56.40,68.22,21.47,57.97,82.71,137.05,237.00,84.10,34.79,70.62,98.39,98.36,34.79,90.96,286.00,18.73,36.10,62.56,12.08,15.99,72.64,40.99,14.00,19.96,16.81,303.00,7.00,22.75,20.20,550.00,11.00,22.95,20.86,585.00,12.00,25.47,21.48,594.00,12.00,10.09,7.50,172.00,6.00,2,손가락 펴기 (Open)
-36.25,19.25,-17.50,12.38,19.88,63.28,90.18,132.34,51.87,16.65,129.03,112.24,2.00,39.93,19.20,72.37,34.79,112.71,136.04,97.48,198.00,42.13,51.64,66.23,17.20,53.33,83.70,141.32,232.00,48.42,20.20,94.83,88.00,69.76,76.71,132.95,242.00,36.00,54.06,74.14,25.50,12.14,69.35,31.43,4.00,21.98,18.31,360.00,8.00,23.17,20.97,550.00,11.00,22.68,20.62,580.00,12.00,24.56,20.62,583.00,12.00,11.29,8.62,169.00,8.00,2,손가락 펴기 (Open)
-42.75,16.50,-30.94,-59.56,-2.25,86.01,113.98,148.04,63.89,24.01,135.34,91.33,26.00,28.31,51.55,113.91,46.67,96.98,92.06,132.19,154.00,55.44,74.86,91.23,37.70,58.99,73.60,157.48,207.00,110.45,69.85,43.16,23.00,121.95,135.81,197.50,177.00,25.66,44.67,61.51,23.19,26.09,79.35,35.18,18.00,24.04,19.44,368.00,8.00,22.68,20.62,506.00,10.00,23.97,21.80,585.00,12.00,28.97,24.01,659.00,13.00,10.95,8.03,192.00,9.00,2,손가락 펴기 (Open)
-18.75,-14.44,-0.94,5.44,-7.94,86.01,113.98,148.04,63.89,24.01,135.34,91.33,26.00,41.64,25.09,97.32,33.00,126.25,73.63,153.87,121.00,51.78,69.05,86.18,46.10,74.98,60.25,163.98,191.00,110.45,69.85,43.16,23.00,121.95,135.81,197.50,177.00,28.50,52.30,66.95,44.10,27.59,58.43,23.59,3.00,24.04,19.44,384.00,8.00,22.58,20.37,517.00,10.00,23.62,21.05,565.00,11.00,28.97,24.01,702.00,13.00,10.72,7.95,166.00,8.00,2,손가락 펴기 (Open)
19.25,-43.75,57.50,56.56,-12.44,75.81,121.85,151.18,87.92,55.97,105.89,102.92,6.00,83.33,53.57,131.44,76.00,99.69,70.61,142.38,164.00,64.01,84.30,107.43,67.08,70.33,85.10,164.12,216.00,62.83,88.46,37.53,55.00,164.62,176.34,159.69,255.00,22.70,44.52,58.95,45.35,35.57,53.74,19.90,11.00,24.39,20.34,383.00,8.00,25.24,22.72,538.00,10.00,26.47,23.00,579.00,11.00,32.16,26.81,736.00,13.00,9.94,7.38,156.00,8.00,2,손가락 펴기 (Open)
52.62,39.81,1.50,50.31,-4.56,86.30,146.09,176.79,76.54,51.06,116.89,102.89,20.00,31.99,16.65,92.90,93.81,140.70,62.84,165.54,219.00,78.51,100.30,120.22,61.61,56.00,75.90,157.46,200.00,126.76,188.34,126.78,114.13,82.40,76.49,180.62,155.00,20.95,42.81,58.27,47.30,34.97,53.34,21.24,9.00,26.95,22.17,409.00,8.00,27.08,24.69,614.00,11.00,26.24,22.44,582.00,10.00,32.82,27.56,648.00,12.00,9.87,7.24,157.00,7.00,2,손가락 펴기 (Open)
67.31,90.06,-25.31,49.56,22.94,133.05,195.20,209.56,30.48,17.51,139.57,89.40,33.00,109.96,138.49,192.18,207.42,78.67,163.43,92.65,95.00,11.51,70.71,149.38,127.77,41.08,113.27,120.39,133.00,138.68,197.27,129.22,108.85,77.35,86.01,179.81,167.00,4.28,43.99,77.87,47.80,22.07,74.34,9.49,33.00,31.74,26.11,419.00,6.00,35.05,28.31,617.00,10.00,25.25,20.98,551.00,10.00,33.81,28.31,593.00,11.00,11.51,8.82,186.00,9.00,2,손가락 펴기 (Open)
-31.19,21.06,-52.19,-124.31,10.19,93.05,181.23,228.39,26.25,28.44,179.16,83.70,73.00,109.96,138.49,192.18,207.42,78.67,163.43,92.65,95.00,23.85,96.67,182.35,128.57,10.08,79.42,145.93,167.00,43.43,220.29,230.80,218.28,36.74,154.20,244.32,281.00,14.44,55.01,87.67,36.40,33.85,63.28,14.55,21.00,32.71,26.98,504.00,8.00,35.05,28.31,642.00,9.00,28.14,22.84,542.00,9.00,46.40,35.52,752.00,11.00,11.80,9.44,192.00,8.00,2,손가락 펴기 (Open)
-91.56,-72.62,31.06,53.88,1.38,36.65,239.68,317.39,72.03,94.38,121.23,139.90,17.00,69.96,145.16,217.20,258.91,60.51,153.80,138.92,148.00,12.33,84.96,180.70,140.43,19.02,72.58,157.60,179.00,64.45,178.11,203.38,231.39,66.83,169.15,286.76,326.00,12.21,52.29,88.26,37.58,35.51,62.31,17.43,18.00,40.31,31.20,562.00,8.00,39.30,31.92,706.00,9.00,28.81,23.68,588.00,9.00,48.35,38.25,900.00,11.00,11.76,9.25,195.00,7.00,2,손가락 펴기 (Open)
12.94,13.38,11.06,27.44,-15.69,32.52,215.75,311.94,81.12,111.35,131.30,163.42,41.00,69.96,145.16,217.20,258.91,60.51,153.80,138.92,148.00,24.93,73.48,209.38,148.41,21.22,71.88,126.13,147.00,101.01,128.88,239.09,283.03,92.80,193.53,231.99,271.00,15.59,49.38,103.06,24.84,45.26,56.99,3.23,33.00,40.38,31.70,668.00,9.00,39.30,31.92,737.00,9.00,28.53,23.31,550.00,8.00,48.47,38.24,868.00,10.00,12.43,10.19,204.00,8.00,2,손가락 펴기 (Open)
93.94,62.44,-17.44,27.44,21.25,110.07,166.96,410.04,186.56,180.65,37.66,58.63,71.00,121.90,52.02,225.27,368.13,83.12,42.84,54.45,37.00,31.09,61.52,172.83,201.81,74.77,62.20,85.84,91.00,101.01,128.88,239.09,283.03,92.80,193.53,231.99,271.00,19.89,36.54,90.50,52.55,76.34,33.42,31.92,66.00,47.02,37.57,698.00,6.00,41.10,32.49,716.00,8.00,27.43,21.99,516.00,8.00,48.47,38.24,802.00,9.00,13.35,10.78,231.00,8.00,2,손가락 펴기 (Open)
-44.44,-12.81,-13.38,2.69,11.50,69.90,136.00,349.25,224.24,261.59,56.91,76.85,161.00,104.70,59.81,181.40,377.22,121.79,31.05,71.83,7.00,17.91,70.67,165.03,198.48,79.68,56.30,84.09,76.00,116.80,156.43,242.57,241.60,102.96,231.37,206.98,227.00,29.95,29.24,100.51,49.50,75.70,45.04,20.75,54.00,47.28,37.24,784.00,8.00,40.57,31.69,739.00,8.00,26.73,21.17,467.00,7.00,47.44,35.48,758.00,8.00,13.68,11.56,235.00,7.00,2,손가락 펴기 (Open)
-49.00,-13.50,-10.94,-56.88,-23.31,94.01,110.15,370.43,256.91,263.62,50.03,41.43,122.00,103.32,63.16,186.72,366.62,122.18,41.45,81.81,18.00,50.21,31.75,203.82,160.33,60.11,28.95,104.54,37.00,134.23,69.44,319.54,225.00,78.88,270.20,214.15,140.00,22.48,47.77,85.86,68.36,93.68,61.90,16.69,35.00,48.84,39.38,783.00,8.00,40.26,31.00,717.00,8.00,26.05,19.80,433.00,6.00,49.25,38.52,779.00,8.00,14.88,12.77,266.00,7.00,2,손가락 펴기 (Open)
44.88,-82.19,42.81,27.38,-2.12,49.61,159.55,321.90,285.66,312.13,95.81,12.69,72.00,160.60,35.93,247.43,353.28,60.52,122.99,166.81,103.00,35.55,79.09,194.93,179.60,10.90,28.12,152.92,15.00,102.42,104.95,289.28,269.00,50.38,266.20,244.25,96.00,23.69,50.26,86.98,68.12,91.81,60.85,14.87,38.00,50.19,42.25,872.00,8.00,45.50,36.31,769.00,7.00,28.25,22.71,490.00,7.00,49.62,38.84,833.00,8.00,14.89,12.88,284.00,7.00,2,손가락 펴기 (Open)
10.38,-37.06,39.56,-14.56,-15.81,41.98,165.96,320.95,291.89,307.57,88.85,11.71,80.00,225.47,76.68,306.15,287.34,126.52,100.05,108.56,37.00,81.29,114.43,243.09,136.88,62.27,49.81,101.20,37.00,132.22,100.58,275.80,271.14,17.39,243.76,275.41,63.00,41.97,58.33,107.98,47.17,83.46,55.09,34.31,17.00,50.26,42.75,890.00,7.00,46.05,36.82,755.00,6.00,29.95,24.99,456.00,6.00,49.59,39.12,833.00,8.00,15.40,13.54,272.00,6.00,2,손가락 펴기 (Open)
40.75,67.69,-29.06,15.69,14.75,16.28,184.22,372.90,259.94,279.90,117.45,52.19,22.00,130.39,106.63,324.87,299.61,188.60,182.54,101.22,63.00,27.81,119.27,210.64,176.82,94.66,103.14,60.71,91.00,88.22,74.94,319.79,227.55,41.29,199.95,319.29,19.00,3.07,76.84,99.94,58.60,44.81,35.14,73.12,22.00,51.23,44.22,875.00,6.00,48.80,39.81,855.00,7.00,30.37,25.07,499.00,6.00,49.31,37.98,855.00,9.00,14.83,13.28,269.00,6.00,2,손가락 펴기 (Open)
-6.69,40.56,-8.75,45.50,6.12,25.49,200.61,344.13,296.70,238.90,122.94,89.39,19.00,97.46,172.62,390.80,237.14,216.20,123.11,69.27,3.00,23.96,123.75,213.63,173.93,96.16,100.09,61.88,86.00,37.30,28.31,352.18,246.63,47.23,255.54,260.95,86.00,8.64,70.85,94.48,63.51,41.85,30.73,78.54,28.00,50.60,42.81,852.00,6.00,49.60,40.76,845.00,6.00,30.44,25.34,509.00,6.00,50.50,38.44,867.00,8.00,14.61,12.88,272.00,6.00,2,손가락 펴기 (Open)
-8.69,-33.69,57.50,31.44,-21.25,9.43,170.07,331.70,311.33,229.14,111.73,115.43,51.00,100.95,145.52,374.41,256.40,259.59,120.94,61.20,47.00,88.55,57.82,141.50,240.34,172.07,134.30,92.21,10.00,49.86,21.47,334.99,277.06,24.85,248.75,281.01,53.00,49.32,48.53,69.53,93.48,34.43,72.72,58.55,14.00,49.65,40.81,844.00,6.00,50.32,42.56,922.00,7.00,33.68,28.69,565.00,7.00,51.14,39.92,803.00,7.00,14.88,12.91,279.00,6.00,2,손가락 펴기 (Open)
35.69,-20.62,-10.06,-57.88,-10.69,99.04,97.61,241.79,391.95,165.67,194.00,94.60,39.00,103.28,156.57,399.80,228.57,253.75,96.83,75.81,14.00,109.60,63.06,143.78,231.16,163.29,109.33,84.43,35.00,69.35,26.40,314.14,270.12,16.50,236.76,275.37,74.00,57.40,53.87,76.05,88.68,41.10,66.60,57.51,5.00,48.91,39.65,870.00,7.00,50.53,43.08,900.00,6.00,32.65,27.32,600.00,8.00,49.37,38.28,826.00,8.00,15.13,13.44,282.00,8.00,2,손가락 펴기 (Open)
-0.31,-10.31,23.12,82.69,2.56,129.44,105.34,229.85,380.43,197.07,166.20,80.55,7.00,105.60,146.25,390.25,235.00,263.43,85.86,85.57,3.00,129.68,90.67,172.22,203.90,141.93,132.33,83.24,6.00,172.24,103.00,303.19,174.43,117.53,338.12,278.50,29.00,49.91,41.93,65.52,99.28,51.86,68.68,53.61,7.00,48.28,37.48,864.00,9.00,50.32,42.48,879.00,6.00,33.18,28.73,575.00,8.00,53.67,40.57,917.00,8.00,14.97,13.06,292.00,7.00,2,손가락 펴기 (Open)
32.06,38.56,-2.12,35.69,-3.12,150.71,129.76,250.11,355.93,193.21,173.78,98.91,33.00,182.74,69.20,414.81,167.28,198.06,172.78,13.47,101.00,116.46,49.22,148.62,190.52,88.63,155.79,89.26,54.00,172.24,103.00,303.19,174.43,117.53,338.12,278.50,29.00,49.03,34.09,68.04,94.92,53.14,59.41,60.66,4.00,48.95,39.30,863.00,10.00,49.42,41.94,847.00,6.00,30.09,25.14,549.00,9.00,53.67,40.57,964.00,8.00,14.59,12.38,289.00,8.00,2,손가락 펴기 (Open)
32.62,17.25,-1.81,-6.50,4.19,145.69,121.81,242.41,352.92,201.25,170.34,107.55,42.00,171.78,67.40,403.81,176.65,204.64,177.94,22.74,112.00,118.57,51.39,152.72,185.53,87.66,156.85,89.12,49.00,145.11,122.44,275.46,136.01,150.88,334.42,305.09,16.00,54.48,36.86,79.00,84.69,42.34,70.28,50.76,7.00,48.52,38.67,845.00,10.00,49.11,41.25,811.00,6.00,30.09,25.02,518.00,8.00,52.90,39.62,1009.00,9.00,14.54,12.21,268.00,8.00,2,손가락 펴기 (Open)
-27.56,11.25,-23.12,-34.62,5.31,158.74,131.18,273.18,266.60,145.21,258.13,18.90,51.00,98.44,51.99,378.59,152.33,129.35,213.68,66.46,32.00,114.87,46.62,148.56,185.22,82.80,161.12,91.16,44.00,155.17,199.79,324.67,192.52,93.64,285.67,238.87,62.00,40.50,21.26,72.75,79.43,35.26,82.35,32.92,25.00,46.56,37.24,810.00,6.00,43.86,36.25,753.00,6.00,29.82,24.78,510.00,8.00,52.72,40.30,861.00,8.00,13.44,11.23,256.00,8.00,2,손가락 펴기 (Open)
-50.56,-49.00,-5.56,-41.06,-4.62,170.93,146.47,289.09,273.83,134.58,244.34,29.35,35.00,81.78,82.88,442.85,76.66,147.08,138.93,13.86,108.00,66.23,24.68,168.61,130.31,123.57,108.59,62.36,99.00,110.66,136.54,232.56,158.15,174.24,186.27,141.17,165.00,25.90,4.52,87.04,62.82,22.89,83.52,49.62,8.00,47.48,38.37,768.00,6.00,45.29,37.62,721.00,6.00,25.96,22.20,447.00,7.00,40.37,33.05,680.00,7.00,13.17,10.92,258.00,11.00,2,손가락 펴기 (Open)
-16.19,-30.62,-3.75,-46.50,-6.00,88.06,80.31,277.28,199.25,54.75,239.63,108.28,55.00,66.89,88.15,410.56,82.46,125.00,105.72,55.22,150.00,94.54,7.24,139.94,131.53,121.82,100.44,51.90,128.00,169.32,131.06,235.19,69.35,248.17,113.32,52.28,254.00,16.59,9.23,95.13,65.92,32.76,75.57,41.39,18.00,39.97,32.11,702.00,10.00,42.27,35.33,656.00,5.00,25.26,20.41,429.00,7.00,41.02,34.00,668.00,7.00,13.23,11.12,242.00,10.00,2,손가락 펴기 (Open)
-15.19,3.06,-3.06,51.38,11.31,103.85,77.31,262.40,189.20,62.55,252.56,121.61,71.00,72.56,78.22,407.09,92.70,114.00,106.15,65.79,161.00,105.32,12.91,137.89,120.67,131.81,94.31,58.08,117.00,136.51,150.48,263.72,80.26,247.48,119.06,22.47,288.00,43.56,18.46,104.00,42.20,47.47,48.76,36.84,45.00,40.16,33.06,614.00,5.00,42.14,34.55,633.00,6.00,25.21,19.84,397.00,6.00,42.82,36.12,768.00,8.00,13.06,10.94,222.00,8.00,2,손가락 펴기 (Open)
6.31,70.06,-42.81,-74.50,6.44,190.43,57.39,210.14,130.25,30.72,166.58,99.67,17.00,72.56,78.22,407.09,92.70,114.00,106.15,65.79,161.00,122.53,25.78,155.37,119.00,118.17,113.83,41.67,137.00,234.25,53.41,194.09,171.96,164.28,211.07,91.94,386.00,27.48,11.28,86.05,34.71,44.84,40.68,49.08,63.00,33.01,27.56,486.00,5.00,42.14,34.55,622.00,5.00,26.81,20.47,433.00,6.00,46.73,39.69,878.00,9.00,11.71,9.87,219.00,10.00,2,손가락 펴기 (Open)
-56.25,-7.94,-36.56,-69.75,9.81,196.52,56.00,214.72,136.42,25.71,170.17,96.15,10.00,72.56,78.22,407.09,92.70,114.00,106.15,65.79,161.00,136.08,36.62,171.11,139.00,110.22,97.78,60.88,117.00,304.51,41.54,242.77,203.91,234.34,150.25,21.03,310.00,24.70,16.78,84.41,28.86,50.33,38.11,43.36,57.00,33.70,28.00,542.00,6.00,42.14,34.55,700.00,6.00,28.05,21.09,438.00,6.00,50.07,44.25,813.00,8.00,11.30,9.54,186.00,9.00,2,손가락 펴기 (Open)
-83.44,-105.44,25.62,-28.75,-7.06,215.75,37.19,242.31,152.00,28.72,179.01,120.06,39.00,175.57,148.05,480.72,112.93,46.29,89.14,115.24,57.00,125.26,56.87,186.78,146.10,65.38,104.01,105.54,72.00,281.55,9.67,214.09,230.85,238.52,153.51,31.07,278.00,28.20,7.40,73.61,28.86,61.03,25.91,29.41,43.00,37.27,29.81,474.00,5.00,50.12,40.24,730.00,6.00,28.50,22.89,446.00,6.00,48.30,42.25,769.00,7.00,10.19,8.56,181.00,8.00,2,손가락 펴기 (Open)
18.19,14.56,26.38,69.38,-1.94,226.77,15.55,246.21,132.25,47.50,155.36,94.37,13.00,100.80,60.44,397.70,72.56,139.85,182.00,210.10,39.00,122.00,44.93,174.82,134.74,60.51,115.04,116.29,60.00,268.41,41.29,223.39,257.24,277.91,117.72,18.42,324.00,28.05,6.41,75.44,30.81,60.61,23.93,27.66,41.00,35.92,28.19,540.00,6.00,46.34,36.81,815.00,7.00,27.65,21.86,446.00,6.00,51.06,45.12,826.00,7.00,10.20,8.69,171.00,8.00,2,손가락 펴기 (Open)
58.94,63.62,-5.69,-20.62,-5.56,227.67,67.37,290.72,172.51,94.63,107.33,45.05,39.00,130.98,120.47,432.74,183.22,128.17,110.79,107.82,72.00,102.09,39.82,166.67,156.82,40.02,74.09,91.40,107.00,268.41,41.29,223.39,257.24,277.91,117.72,18.42,324.00,26.32,16.10,76.35,30.15,50.83,19.87,23.03,31.00,38.92,31.44,550.00,6.00,48.04,38.25,760.00,6.00,25.85,18.73,409.00,8.00,51.06,45.12,883.00,7.00,9.55,8.06,141.00,7.00,2,손가락 펴기 (Open)
-5.94,42.06,-30.69,12.38,14.62,207.20,45.72,253.90,204.36,111.04,103.77,40.10,89.00,110.74,98.44,409.77,185.78,151.13,122.21,96.46,95.00,102.09,39.82,166.67,156.82,40.02,74.09,91.40,107.00,268.41,41.29,223.39,257.24,277.91,117.72,18.42,324.00,27.58,13.78,73.43,27.17,49.14,21.68,23.50,28.00,37.49,29.05,568.00,6.00,46.43,36.81,760.00,6.00,25.85,18.73,414.00,8.00,51.06,45.12,882.00,8.00,9.23,7.88,152.00,8.00,2,손가락 펴기 (Open)
-28.44,0.81,-24.75,-26.75,8.62,192.48,65.08,264.48,221.92,126.51,85.32,25.14,65.00,67.55,88.15,397.41,229.24,137.95,79.34,106.92,51.00,89.63,53.50,177.95,148.52,30.73,84.04,98.65,122.00,208.80,106.68,279.99,203.00,200.52,140.65,78.26,402.00,27.58,13.78,73.43,27.17,49.14,21.68,23.50,28.00,38.17,30.37,592.00,6.00,45.15,34.16,727.00,5.00,26.49,19.78,348.00,7.00,50.12,43.59,914.00,9.00,9.23,7.88,128.00,7.00,2,손가락 펴기 (Open)
-34.44,-32.19,32.19,60.81,-8.25,166.36,96.29,296.32,202.47,97.56,117.31,52.25,97.00,67.55,88.15,397.41,229.24,137.95,79.34,106.92,51.00,60.01,72.03,171.41,123.07,26.30,53.04,75.27,91.00,229.98,86.65,260.29,221.89,189.74,163.23,97.80,425.00,14.82,11.00,67.32,13.34,35.56,14.25,13.85,42.00,39.18,32.12,550.00,5.00,45.15,34.16,749.00,6.00,22.82,18.09,337.00,7.00,51.53,45.21,915.00,9.00,7.70,7.00,134.00,8.00,2,손가락 펴기 (Open)
47.56,9.75,-21.56,-107.38,-6.62,166.36,96.29,296.32,202.47,97.56,117.31,52.25,97.00,97.36,55.15,369.75,261.96,112.98,94.05,121.93,84.00,40.02,75.57,152.22,136.47,42.33,68.50,93.68,111.00,168.98,115.88,256.98,260.23,235.34,216.13,144.44,486.00,9.01,10.51,61.32,15.81,36.66,11.90,18.72,36.00,39.18,32.12,598.00,6.00,44.88,33.38,782.00,7.00,23.47,19.49,357.00,7.00,57.06,48.55,940.00,9.00,7.23,6.62,122.00,7.00,2,손가락 펴기 (Open)
-23.94,-22.56,39.06,123.12,4.19,126.71,97.33,266.74,227.23,136.45,123.78,90.27,137.00,89.68,63.39,367.64,263.53,117.80,92.95,131.26,95.00,45.54,78.49,156.13,132.32,47.09,69.92,99.68,117.00,191.24,119.16,278.72,243.66,256.20,225.26,159.71,510.00,6.02,9.21,60.14,18.36,39.07,14.46,15.75,39.00,39.51,32.32,638.00,7.00,45.15,34.06,760.00,7.00,24.05,19.82,389.00,8.00,59.93,50.23,1125.00,10.00,7.30,6.81,128.00,7.00,2,손가락 펴기 (Open)
34.12,12.50,-10.94,-80.06,-16.00,112.52,89.59,251.10,240.07,127.76,132.22,77.19,120.00,84.70,74.89,335.47,296.14,85.05,119.35,98.71,62.00,35.80,63.08,163.77,121.08,46.29,63.75,114.44,133.00,130.65,73.43,201.38,167.11,279.64,221.62,247.23,651.00,18.52,21.59,51.66,27.20,50.52,27.16,4.38,52.00,38.36,31.39,695.00,8.00,43.85,32.38,771.00,8.00,24.19,20.31,440.00,9.00,61.95,50.33,1292.00,11.00,8.33,7.62,141.00,7.00,2,손가락 펴기 (Open)
19.25,-58.06,73.50,46.88,-10.94,98.93,59.67,254.20,219.97,109.08,99.21,96.14,154.00,144.61,102.12,292.94,296.29,135.81,39.91,184.76,149.00,84.29,132.15,92.20,182.02,39.87,35.17,174.71,206.00,121.56,86.86,177.45,199.26,258.17,208.16,265.39,684.00,34.21,36.96,35.30,39.66,53.88,21.99,18.22,35.00,36.36,29.53,646.00,7.00,45.95,35.55,836.00,9.00,30.72,24.88,508.00,9.00,62.99,52.91,1388.00,11.00,8.70,7.93,145.00,7.00,2,손가락 펴기 (Open)
17.25,7.62,15.12,32.44,-15.50,99.81,91.38,223.20,247.49,77.17,72.87,111.36,186.00,155.47,102.56,300.87,285.41,139.04,41.77,175.19,138.00,113.47,155.75,95.18,168.58,60.68,58.39,152.71,168.00,104.35,141.28,127.36,195.50,311.54,259.05,257.75,629.00,54.08,51.41,40.98,33.02,30.91,16.27,13.60,58.00,36.48,29.44,622.00,7.00,45.75,34.95,836.00,9.00,30.51,25.09,543.00,7.00,63.35,54.38,1399.00,11.00,9.45,8.25,140.00,6.00,2,손가락 펴기 (Open)
62.50,-6.06,2.81,-1.94,1.19,131.39,179.89,178.59,217.28,150.32,134.23,135.94,78.00,114.11,134.14,262.32,295.12,181.99,43.86,153.14,95.00,116.36,155.75,100.15,163.75,56.30,53.47,153.42,173.00,96.45,159.09,131.71,173.57,308.55,239.31,250.88,651.00,50.73,51.24,36.03,38.01,29.06,15.25,18.11,63.00,38.62,30.88,634.00,7.00,44.19,31.93,826.00,10.00,30.51,25.21,555.00,7.00,63.08,53.18,1421.00,12.00,9.41,8.16,155.00,7.00,2,손가락 펴기 (Open)
